#<Time(ms)>,<True Range(m)>,<Est. Range(m)>,<Std dev(m)>,<Successes#>,<Burst#>,<RSSI(dBm)>,<Ch-MHz>,<AP-SSID>,<RTT AP?>
13807755,0.5,26.812,1.455,4,24,-85,2412,FTM_BLUE,1
13808265,0.5,19.187,5.175,6,24,-83,2412,FTM_BLUE,1
13809249,0.5,28.75,0.15,3,24,-83,2412,FTM_BLUE,1
13809774,0.5,24.125,5.865,6,24,-83,2412,FTM_BLUE,1
13810293,0.5,31.5,2.94,7,24,-85,2412,FTM_BLUE,1
13810803,0.5,31.75,6.36,6,24,-84,2412,FTM_BLUE,1
13811315,0.5,29.5,4.59,6,24,-84,2412,FTM_BLUE,1
13811830,0.5,19.5,5.37,7,24,-81,2412,FTM_BLUE,1
13814772,0.5,23.25,4.77,6,24,-83,2412,FTM_BLUE,1
13815294,0.5,26.5,5.205,7,24,-85,2412,FTM_BLUE,1
13815811,0.5,19.0,5.625,6,24,-82,2412,FTM_BLUE,1
13816328,0.5,27.437,5.325,5,24,-83,2412,FTM_BLUE,1
13816839,0.5,18.437,1.995,5,24,-81,2412,FTM_BLUE,1
13817359,0.5,26.687,4.275,7,24,-82,2412,FTM_BLUE,1
13817881,0.5,19.312,5.4,8,24,-82,2412,FTM_BLUE,1
13818404,0.5,21.0,5.895,6,24,-81,2412,FTM_BLUE,1
13819447,0.5,20.812,6.825,6,24,-81,2412,FTM_BLUE,1
13820428,0.5,17.375,3.675,6,24,-80,2412,FTM_BLUE,1
13820941,0.5,12.75,1.275,5,24,-82,2412,FTM_BLUE,1
13821465,0.5,17.375,3.525,7,24,-82,2412,FTM_BLUE,1
13821983,0.5,22.937,6.75,8,24,-82,2412,FTM_BLUE,1
13822501,0.5,20.5,4.32,5,24,-80,2412,FTM_BLUE,1
13823016,0.5,16.312,0.45,4,24,-81,2412,FTM_BLUE,1
13823537,0.5,25.187,2.445,5,24,-83,2412,FTM_BLUE,1
13824062,0.5,22.187,6.525,5,24,-82,2412,FTM_BLUE,1
13824581,0.5,20.812,5.025,6,24,-81,2412,FTM_BLUE,1
13825106,0.5,24.75,6.105,6,24,-83,2412,FTM_BLUE,1
13826045,0.5,16.312,0.87,5,24,-81,2412,FTM_BLUE,1
13826566,0.5,15.125,2.925,4,24,-81,2412,FTM_BLUE,1
13827083,0.5,22.625,6.36,7,24,-83,2412,FTM_BLUE,1
13830752,0.5,20.812,5.145,7,24,-81,2412,FTM_BLUE,1
13831273,0.5,23.5,6.24,5,24,-82,2412,FTM_BLUE,1
13831794,0.5,23.687,6.075,6,24,-82,2412,FTM_BLUE,1
13832756,0.5,22.937,4.905,6,24,-84,2412,FTM_BLUE,1
13833269,0.5,18.562,5.34,6,24,-82,2412,FTM_BLUE,1
13833791,0.5,24.437,5.385,6,24,-83,2412,FTM_BLUE,1
13834309,0.5,11.812,0.915,4,24,-81,2412,FTM_BLUE,1
13834822,0.5,21.25,5.175,6,24,-80,2412,FTM_BLUE,1
13835333,0.5,19.75,6.915,6,24,-80,2412,FTM_BLUE,1
13835850,0.5,21.875,6.555,6,24,-84,2412,FTM_BLUE,1
13836366,0.5,20.25,5.22,7,24,-82,2412,FTM_BLUE,1
13836878,0.5,15.437,3.825,7,24,-84,2412,FTM_BLUE,1
13837398,0.5,17.5,2.655,5,24,-84,2412,FTM_BLUE,1
