#<Time(ms)>,<True Range(m)>,<Est. Range(m)>,<Std dev(m)>,<Successes#>,<Burst#>,<RSSI(dBm)>,<Ch-MHz>,<AP-SSID>,<RTT AP?>
158880034,0.5,19.937,5.97,6,24,-66,2412,FTM_BLUE,1
158880569,0.5,23.687,5.985,6,24,-66,2412,FTM_BLUE,1
158881120,0.5,28.0,4.035,6,24,-60,2412,FTM_BLUE,1
158881661,0.5,24.125,4.395,4,24,-60,2412,FTM_BLUE,1
158882214,0.5,21.75,5.805,6,24,-60,2412,FTM_BLUE,1
158882772,0.5,17.25,0.945,4,24,-67,2412,FTM_BLUE,1
158883302,0.5,16.625,0.0,1,24,-59,2412,FTM_BLUE,1
158883862,0.5,20.812,4.215,5,24,-48,2412,FTM_BLUE,1
158884405,0.5,14.812,3.3,7,24,-57,2412,FTM_BLUE,1
158884948,0.5,15.562,1.95,5,24,-67,2412,FTM_BLUE,1
158885496,0.5,21.562,6.18,6,24,-65,2412,FTM_BLUE,1
158886046,0.5,22.937,5.115,4,24,-59,2412,FTM_BLUE,1
158886579,0.5,21.125,6.15,6,24,-65,2412,FTM_BLUE,1
158887142,0.5,25.187,5.805,6,24,-59,2412,FTM_BLUE,1
158887695,0.5,23.812,4.995,6,24,-67,2412,FTM_BLUE,1
158888259,0.5,22.0,4.035,6,24,-60,2412,FTM_BLUE,1
158888810,0.5,19.312,4.215,6,24,-64,2412,FTM_BLUE,1
158889339,0.5,20.375,4.95,6,24,-59,2412,FTM_BLUE,1
158889899,0.5,25.75,0.66,4,24,-58,2412,FTM_BLUE,1
158890463,0.5,22.0,4.47,6,24,-67,2412,FTM_BLUE,1
158891017,0.5,18.25,3.675,4,24,-59,2412,FTM_BLUE,1
158891570,0.5,20.375,4.14,6,24,-69,2412,FTM_BLUE,1
158892104,0.5,22.625,6.24,6,24,-59,2412,FTM_BLUE,1
158892661,0.5,15.0,0.81,3,24,-58,2412,FTM_BLUE,1
158893212,0.5,21.125,6.015,6,24,-60,2412,FTM_BLUE,1
158893765,0.5,18.0,3.705,6,24,-57,2412,FTM_BLUE,1
158894325,0.5,17.062,5.655,6,24,-67,2412,FTM_BLUE,1
158894864,0.5,21.75,5.805,6,24,-61,2412,FTM_BLUE,1
158895422,0.5,21.75,4.185,6,24,-59,2412,FTM_BLUE,1
158895979,0.5,20.375,5.355,5,24,-60,2412,FTM_BLUE,1
158896506,0.5,19.5,4.755,6,24,-59,2412,FTM_BLUE,1
158897062,0.5,19.187,4.98,6,24,-61,2412,FTM_BLUE,1
158897606,0.5,20.062,5.52,6,24,-59,2412,FTM_BLUE,1
158898146,0.5,23.5,5.88,8,24,-61,2412,FTM_BLUE,1
158898702,0.5,16.937,1.365,5,24,-49,2412,FTM_BLUE,1
158899260,0.5,22.625,5.295,5,24,-60,2412,FTM_BLUE,1
158899784,0.5,19.312,6.15,6,24,-68,2412,FTM_BLUE,1
158900335,0.5,23.812,5.955,6,24,-64,2412,FTM_BLUE,1
158900893,0.5,18.0,5.04,6,24,-59,2412,FTM_BLUE,1
158901422,0.5,19.75,5.82,6,24,-62,2412,FTM_BLUE,1
158901965,0.5,16.187,0.66,4,24,-58,2412,FTM_BLUE,1
158902520,0.5,20.812,6.825,5,24,-58,2412,FTM_BLUE,1
158903061,0.5,15.125,1.785,5,24,-57,2412,FTM_BLUE,1
158903609,0.5,21.0,5.79,6,24,-63,2412,FTM_BLUE,1
158904162,0.5,16.75,0.42,3,24,-57,2412,FTM_BLUE,1
158904700,0.5,20.25,5.175,6,24,-60,2412,FTM_BLUE,1
158905254,0.5,19.5,6.36,6,24,-61,2412,FTM_BLUE,1
158905811,0.5,13.187,0.93,5,24,-58,2412,FTM_BLUE,1
158906338,0.5,18.75,5.4,5,24,-46,2412,FTM_BLUE,1
158906884,0.5,18.437,5.025,6,24,-58,2412,FTM_BLUE,1
158907441,0.5,17.25,5.94,6,24,-48,2412,FTM_BLUE,1
158907975,0.5,24.875,0.6,4,24,-58,2412,FTM_BLUE,1
158908529,0.5,13.75,2.19,5,24,-58,2412,FTM_BLUE,1
158909087,0.5,23.687,3.075,2,24,-58,2412,FTM_BLUE,1
158909635,0.5,14.812,0.18,3,24,-58,2412,FTM_BLUE,1
