#<Time(ms)>,<True Range(m)>,<Est. Range(m)>,<Std dev(m)>,<Successes#>,<Burst#>,<RSSI(dBm)>,<Ch-MHz>,<AP-SSID>,<RTT AP?>
158930386,0.5,21.562,4.11,5,24,-60,2412,FTM_PINK,1
158930916,0.5,19.0,6.0,4,24,-58,2412,FTM_PINK,1
158931471,0.5,16.187,3.75,4,24,-56,2412,FTM_PINK,1
158932028,0.5,16.75,4.785,4,24,-56,2412,FTM_PINK,1
158932571,0.5,16.0,5.385,6,24,-65,2412,FTM_PINK,1
158933124,0.5,16.187,6.285,5,24,-57,2412,FTM_PINK,1
158933680,0.5,16.0,5.7,6,24,-73,2412,FTM_PINK,1
158934228,0.5,11.812,1.11,4,24,-57,2412,FTM_PINK,1
158934782,0.5,15.875,6.915,5,24,-57,2412,FTM_PINK,1
158935324,0.5,15.875,4.68,7,24,-57,2412,FTM_PINK,1
158935870,0.5,18.437,4.935,6,24,-63,2412,FTM_PINK,1
158936422,0.5,16.5,5.25,6,24,-58,2412,FTM_PINK,1
158936973,0.5,17.375,5.04,6,24,-57,2412,FTM_PINK,1
158938491,0.5,19.937,3.615,5,24,-57,2412,FTM_PINK,1
158939516,0.5,14.375,0.48,4,24,-55,2412,FTM_PINK,1
158940510,0.5,19.937,5.085,5,24,-44,2412,FTM_PINK,1
158941051,0.5,20.812,5.685,7,24,-55,2412,FTM_PINK,1
158941597,0.5,19.312,5.115,6,24,-55,2412,FTM_PINK,1
158942139,0.5,19.625,5.445,6,24,-54,2412,FTM_PINK,1
158942682,0.5,17.687,3.03,5,24,-55,2412,FTM_PINK,1
158943227,0.5,21.75,5.655,7,24,-56,2412,FTM_PINK,1
158943774,0.5,16.937,4.935,6,24,-59,2412,FTM_PINK,1
158944319,0.5,18.437,6.165,7,24,-57,2412,FTM_PINK,1
158945290,0.5,21.0,3.945,4,24,-43,2412,FTM_PINK,1
158945841,0.5,16.5,4.995,6,24,-63,2412,FTM_PINK,1
158946385,0.5,19.312,4.83,6,24,-56,2412,FTM_PINK,1
158946930,0.5,18.25,4.485,4,24,-56,2412,FTM_PINK,1
158947484,0.5,19.937,4.245,6,24,-56,2412,FTM_PINK,1
158948030,0.5,20.687,5.295,6,24,-56,2412,FTM_PINK,1
158948567,0.5,18.25,4.65,5,24,-55,2412,FTM_PINK,1
158949110,0.5,26.375,1.5,5,24,-61,2412,FTM_PINK,1
158949649,0.5,25.187,1.2,5,24,-56,2412,FTM_PINK,1
158950183,0.5,23.375,6.075,6,24,-62,2412,FTM_PINK,1
158950717,0.5,24.125,4.005,6,24,-59,2412,FTM_PINK,1
158951277,0.5,24.875,5.43,5,24,-56,2412,FTM_PINK,1
158951812,0.5,20.687,4.47,6,24,-65,2412,FTM_PINK,1
158952364,0.5,17.25,4.485,5,24,-57,2412,FTM_PINK,1
158952908,0.5,16.312,5.94,6,24,-57,2412,FTM_PINK,1
158953447,0.5,20.25,6.42,7,24,-57,2412,FTM_PINK,1
158953987,0.5,22.0,5.205,6,24,-57,2412,FTM_PINK,1
158954541,0.5,13.625,1.125,4,24,-60,2412,FTM_PINK,1
158955083,0.5,13.937,3.15,4,24,-51,2412,FTM_PINK,1
158956022,0.5,17.375,5.49,7,24,-59,2412,FTM_PINK,1
158956570,0.5,15.875,3.03,4,24,-58,2412,FTM_PINK,1
158957117,0.5,17.5,3.54,3,24,-58,2412,FTM_PINK,1
158957652,0.5,14.5,3.33,8,24,-58,2412,FTM_PINK,1
158958191,0.5,12.875,1.485,4,24,-58,2412,FTM_PINK,1
158958737,0.5,12.0,0.645,4,24,-62,2412,FTM_PINK,1
158959279,0.5,17.062,4.05,6,24,-57,2412,FTM_PINK,1
158959827,0.5,16.75,3.915,6,24,-56,2412,FTM_PINK,1
