#<Time(ms)>,<True Range(m)>,<Est. Range(m)>,<Std dev(m)>,<Successes#>,<Burst#>,<RSSI(dBm)>,<Ch-MHz>,<AP-SSID>,<RTT AP?>
155167307,0.5,21.562,4.83,4,24,-58,2412,FTM_GREEN,1
155167832,0.5,21.562,5.985,6,24,-66,2412,FTM_GREEN,1
155168361,0.5,25.187,5.1,5,24,-48,2412,FTM_GREEN,1
155168896,0.5,19.187,0.51,3,24,-44,2412,FTM_GREEN,1
155169433,0.5,14.5,5.775,6,24,-57,2412,FTM_GREEN,1
155169969,0.5,14.5,4.725,6,24,-56,2412,FTM_GREEN,1
155170508,0.5,10.625,1.755,5,24,-54,2412,FTM_GREEN,1
155171042,0.5,16.625,5.61,7,24,-60,2412,FTM_GREEN,1
155171571,0.5,14.5,4.575,6,24,-56,2412,FTM_GREEN,1
155172111,0.5,12.75,2.79,5,24,-56,2412,FTM_GREEN,1
155172656,0.5,16.75,6.855,5,24,-57,2412,FTM_GREEN,1
155173186,0.5,16.187,5.835,7,24,-63,2412,FTM_GREEN,1
155173711,0.5,16.0,5.19,5,24,-56,2412,FTM_GREEN,1
155174247,0.5,14.687,5.22,6,24,-62,2412,FTM_GREEN,1
155174778,0.5,13.625,5.265,5,24,-63,2412,FTM_GREEN,1
155175327,0.5,12.562,3.24,6,24,-56,2412,FTM_GREEN,1
155175866,0.5,15.125,3.24,4,24,-57,2412,FTM_GREEN,1
155176403,0.5,15.0,4.065,4,24,-57,2412,FTM_GREEN,1
155176944,0.5,14.812,5.49,6,24,-73,2412,FTM_GREEN,1
155177490,0.5,18.0,4.785,4,24,-57,2412,FTM_GREEN,1
155178027,0.5,12.75,5.625,6,24,-57,2412,FTM_GREEN,1
155178564,0.5,13.937,5.46,4,24,-57,2412,FTM_GREEN,1
155179102,0.5,15.125,4.695,6,24,-62,2412,FTM_GREEN,1
155179637,0.5,10.312,3.84,7,24,-57,2412,FTM_GREEN,1
155180157,0.5,11.375,2.745,4,24,-57,2412,FTM_GREEN,1
155180694,0.5,12.125,5.43,6,24,-57,2412,FTM_GREEN,1
155181235,0.5,16.5,4.95,7,24,-62,2412,FTM_GREEN,1
155181769,0.5,15.875,3.915,6,24,-57,2412,FTM_GREEN,1
155182318,0.5,16.187,4.95,6,24,-57,2412,FTM_GREEN,1
155182857,0.5,14.5,2.94,4,24,-57,2412,FTM_GREEN,1
155183402,0.5,15.75,3.615,5,24,-57,2412,FTM_GREEN,1
155183933,0.5,14.687,6.195,6,24,-57,2412,FTM_GREEN,1
155184461,0.5,15.75,5.625,6,24,-63,2412,FTM_GREEN,1
155185002,0.5,11.062,2.94,8,24,-57,2412,FTM_GREEN,1
155185541,0.5,15.0,4.545,4,24,-57,2412,FTM_GREEN,1
155186516,0.5,15.562,6.51,7,24,-57,2412,FTM_GREEN,1
155187053,0.5,11.375,2.265,4,24,-56,2412,FTM_GREEN,1
155187593,0.5,15.125,5.04,5,24,-56,2412,FTM_GREEN,1
155188137,0.5,22.75,2.655,5,24,-56,2412,FTM_GREEN,1
155188677,0.5,21.125,0.96,3,24,-57,2412,FTM_GREEN,1
155189207,0.5,22.187,6.15,7,24,-57,2412,FTM_GREEN,1
155189750,0.5,21.125,6.18,6,24,-58,2412,FTM_GREEN,1
155190288,0.5,14.5,3.99,4,24,-58,2412,FTM_GREEN,1
155190813,0.5,11.375,2.55,6,24,-58,2412,FTM_GREEN,1
155191342,0.5,16.312,5.175,7,24,-58,2412,FTM_GREEN,1
155191879,0.5,21.125,0.375,4,24,-64,2412,FTM_GREEN,1
155192408,0.5,14.812,3.135,4,24,-58,2412,FTM_GREEN,1
155192948,0.5,13.5,3.615,6,24,-58,2412,FTM_GREEN,1
155193498,0.5,15.25,5.175,7,24,-64,2412,FTM_GREEN,1
155194034,0.5,14.375,5.82,6,24,-65,2412,FTM_GREEN,1
155194570,0.5,18.75,5.73,5,24,-58,2412,FTM_GREEN,1
155195106,0.5,17.375,4.695,6,24,-57,2412,FTM_GREEN,1
155195644,0.5,12.75,1.2,4,24,-57,2412,FTM_GREEN,1
155196182,0.5,14.062,4.635,5,24,-57,2412,FTM_GREEN,1
155196722,0.5,15.125,4.515,6,24,-58,2412,FTM_GREEN,1
