#<Time(ms)>,<True Range(m)>,<Est. Range(m)>,<Std dev(m)>,<Successes#>,<Burst#>,<RSSI(dBm)>,<Ch-MHz>,<AP-SSID>,<RTT AP?>
286664,0.5,11.812,3.885,4,24,-82,2412,FTM_PINK,1
287758,0.5,20.062,6.81,5,24,-79,2412,FTM_PINK,1
288328,0.5,21.75,5.925,7,24,-82,2412,FTM_PINK,1
288892,0.5,28.0,6.6,6,24,-86,2412,FTM_PINK,1
289480,0.5,11.5,3.285,5,24,-78,2412,FTM_PINK,1
290063,0.5,24.0,8.295,5,24,-88,2412,FTM_PINK,1
290626,0.5,17.25,3.36,4,24,-88,2412,FTM_PINK,1
294709,0.5,19.0,6.855,5,24,-81,2412,FTM_PINK,1
295277,0.5,13.75,0.15,3,24,-87,2412,FTM_PINK,1
297943,0.5,22.75,0.525,3,24,-76,2412,FTM_PINK,1
299049,0.5,25.187,0.735,4,24,-83,2412,FTM_PINK,1
300143,0.5,12.875,4.365,7,24,-67,2412,FTM_PINK,1
301282,0.5,11.687,0.66,5,24,-84,2412,FTM_PINK,1
301892,0.5,13.5,0.285,4,24,-79,2412,FTM_PINK,1
302964,0.5,13.0,5.7,6,24,-82,2412,FTM_PINK,1
303557,0.5,21.437,5.415,5,24,-88,2412,FTM_PINK,1
304126,0.5,10.75,2.13,5,24,-83,2412,FTM_PINK,1
304693,0.5,21.0,5.205,6,24,-86,2412,FTM_PINK,1
305786,0.5,15.875,5.895,7,24,-83,2412,FTM_PINK,1
306900,0.5,13.937,2.34,3,24,-83,2412,FTM_PINK,1
310195,0.5,17.812,3.045,3,24,-88,2412,FTM_PINK,1
311821,0.5,21.437,4.71,3,24,-86,2412,FTM_PINK,1
312431,0.5,10.75,2.895,4,24,-80,2412,FTM_PINK,1
313012,0.5,19.75,0.975,4,24,-80,2412,FTM_PINK,1
314098,0.5,12.0,6.795,5,24,-80,2412,FTM_PINK,1
314676,0.5,15.25,2.895,3,24,-83,2412,FTM_PINK,1
316169,0.5,17.5,5.295,7,24,-85,2412,FTM_PINK,1
