#<Time(ms)>,<True Range(m)>,<Est. Range(m)>,<Std dev(m)>,<Successes#>,<Burst#>,<RSSI(dBm)>,<Ch-MHz>,<AP-SSID>,<RTT AP?>
15462840,0.5,18.437,2.7,8,24,-62,2412,FTM_BLUE,1
15463349,0.5,20.812,4.92,6,24,-62,2412,FTM_BLUE,1
15463898,0.5,17.375,1.26,7,24,-61,2412,FTM_BLUE,1
15464426,0.5,17.062,0.99,5,24,-66,2412,FTM_BLUE,1
15464939,0.5,23.5,5.955,5,24,-66,2412,FTM_BLUE,1
15465466,0.5,22.0,4.935,6,24,-62,2412,FTM_BLUE,1
15465984,0.5,26.25,6.75,8,24,-61,2412,FTM_BLUE,1
15466499,0.5,19.625,1.425,5,24,-60,2412,FTM_BLUE,1
15467014,0.5,25.5,5.79,6,24,-60,2412,FTM_BLUE,1
15467994,0.5,18.25,1.755,4,24,-61,2412,FTM_BLUE,1
15468504,0.5,23.25,5.835,3,24,-62,2412,FTM_BLUE,1
15469018,0.5,20.375,2.73,7,24,-62,2412,FTM_BLUE,1
15469524,0.5,20.375,4.395,6,24,-64,2412,FTM_BLUE,1
15470036,0.5,20.062,2.64,8,24,-63,2412,FTM_BLUE,1
15471085,0.5,20.375,5.295,5,24,-64,2412,FTM_BLUE,1
15472137,0.5,28.937,0.705,3,24,-63,2412,FTM_BLUE,1
15472653,0.5,20.687,5.115,5,24,-64,2412,FTM_BLUE,1
15473171,0.5,23.812,5.925,7,24,-63,2412,FTM_BLUE,1
15473692,0.5,19.937,6.225,6,24,-64,2412,FTM_BLUE,1
15474682,0.5,22.937,5.7,6,24,-64,2412,FTM_BLUE,1
15478176,0.5,23.062,5.175,8,24,-62,2412,FTM_BLUE,1
15478702,0.5,20.687,4.8,9,24,-63,2412,FTM_BLUE,1
15479742,0.5,24.437,5.64,8,24,-63,2412,FTM_BLUE,1
15480292,0.5,24.0,4.275,10,24,-64,2412,FTM_BLUE,1
15481331,0.5,21.437,5.175,8,24,-65,2412,FTM_BLUE,1
15481855,0.5,22.625,6.03,5,24,-66,2412,FTM_BLUE,1
15482378,0.5,19.625,2.685,9,24,-64,2412,FTM_BLUE,1
15482895,0.5,21.562,6.855,7,24,-65,2412,FTM_BLUE,1
15483419,0.5,19.0,5.235,7,24,-65,2412,FTM_BLUE,1
15483934,0.5,22.75,6.12,9,24,-65,2412,FTM_BLUE,1
15484474,0.5,18.437,2.43,7,24,-67,2412,FTM_BLUE,1
15485511,0.5,26.062,3.495,6,24,-71,2412,FTM_BLUE,1
15486065,0.5,19.187,3.195,10,24,-64,2412,FTM_BLUE,1
15486583,0.5,18.125,0.78,4,24,-64,2412,FTM_BLUE,1
15487099,0.5,23.5,4.485,7,24,-63,2412,FTM_BLUE,1
15487615,0.5,21.25,3.945,6,24,-63,2412,FTM_BLUE,1
15488597,0.5,22.0,6.945,7,24,-67,2412,FTM_BLUE,1
15489117,0.5,23.375,6.36,6,24,-67,2412,FTM_BLUE,1
15489636,0.5,22.5,6.075,6,24,-65,2412,FTM_BLUE,1
15490161,0.5,25.5,4.77,6,24,-66,2412,FTM_BLUE,1
15490707,0.5,21.125,1.62,8,24,-66,2412,FTM_BLUE,1
15491223,0.5,22.312,6.075,4,24,-67,2412,FTM_BLUE,1
15491747,0.5,22.75,4.575,6,24,-68,2412,FTM_BLUE,1
15492263,0.5,22.937,4.905,6,24,-69,2412,FTM_BLUE,1
