#<Time(ms)>,<True Range(m)>,<Est. Range(m)>,<Std dev(m)>,<Successes#>,<Burst#>,<RSSI(dBm)>,<Ch-MHz>,<AP-SSID>,<RTT AP?>
15137137,0.5,3.437,2.07,6,24,-48,2412,FTM_ORANGE,1
15137648,0.5,11.062,5.94,6,24,-55,2412,FTM_ORANGE,1
15138174,0.5,4.937,1.695,6,24,-44,2412,FTM_ORANGE,1
15138687,0.5,5.375,1.56,6,24,-43,2412,FTM_ORANGE,1
15139212,0.5,9.875,5.865,6,24,-43,2412,FTM_ORANGE,1
15140172,0.5,12.125,6.705,7,24,-47,2412,FTM_ORANGE,1
15140717,0.5,9.75,6.525,3,24,-43,2412,FTM_ORANGE,1
15141667,0.5,3.437,0.915,3,24,-53,2412,FTM_ORANGE,1
15142187,0.5,9.125,5.205,5,24,-42,2412,FTM_ORANGE,1
15142709,0.5,9.875,7.275,7,24,-42,2412,FTM_ORANGE,1
15143231,0.5,7.5,6.075,6,24,-42,2412,FTM_ORANGE,1
15143764,0.5,9.0,5.595,8,24,-42,2412,FTM_ORANGE,1
15144717,0.5,5.25,1.92,7,24,-42,2412,FTM_ORANGE,1
15145682,0.5,13.0,5.37,6,24,-44,2412,FTM_ORANGE,1
15146204,0.5,7.937,7.32,6,24,-46,2412,FTM_ORANGE,1
15146716,0.5,6.875,5.94,6,24,-47,2412,FTM_ORANGE,1
15147229,0.5,10.0,5.1,6,24,-48,2412,FTM_ORANGE,1
15147742,0.5,12.25,6.075,8,24,-46,2412,FTM_ORANGE,1
15148784,0.5,8.5,5.16,6,24,-46,2412,FTM_ORANGE,1
15149311,0.5,8.062,3.585,7,24,-45,2412,FTM_ORANGE,1
15149835,0.5,4.0,0.885,6,24,-45,2412,FTM_ORANGE,1
15150361,0.5,8.375,4.095,6,24,-44,2412,FTM_ORANGE,1
15150905,0.5,9.562,5.82,7,24,-41,2412,FTM_ORANGE,1
15151423,0.5,4.5,1.365,7,24,-43,2412,FTM_ORANGE,1
15151982,0.5,6.437,4.245,8,24,-43,2412,FTM_ORANGE,1
15152499,0.5,4.187,1.71,6,24,-43,2412,FTM_ORANGE,1
15153553,0.5,8.062,5.325,6,24,-42,2412,FTM_ORANGE,1
15154081,0.5,7.937,4.965,7,24,-41,2412,FTM_ORANGE,1
15154636,0.5,8.812,5.67,5,24,-41,2412,FTM_ORANGE,1
15155159,0.5,8.812,5.235,7,24,-41,2412,FTM_ORANGE,1
15155679,0.5,7.312,4.29,7,24,-41,2412,FTM_ORANGE,1
15156203,0.5,5.062,2.67,10,24,-41,2412,FTM_ORANGE,1
15156725,0.5,6.437,2.865,7,24,-41,2412,FTM_ORANGE,1
15157281,0.5,5.25,1.815,6,24,-41,2412,FTM_ORANGE,1
15158328,0.5,6.562,3.495,4,24,-41,2412,FTM_ORANGE,1
15159373,0.5,6.125,1.605,7,24,-41,2412,FTM_ORANGE,1
15159887,0.5,6.75,3.45,5,24,-41,2412,FTM_ORANGE,1
15160406,0.5,10.187,5.235,6,24,-42,2412,FTM_ORANGE,1
15160935,0.5,9.125,4.35,6,24,-42,2412,FTM_ORANGE,1
15161481,0.5,11.687,6.585,6,24,-42,2412,FTM_ORANGE,1
15162003,0.5,4.75,1.62,6,24,-42,2412,FTM_ORANGE,1
15162560,0.5,9.25,5.79,6,24,-42,2412,FTM_ORANGE,1
15163077,0.5,6.0,2.79,8,24,-42,2412,FTM_ORANGE,1
15163646,0.5,10.0,5.16,7,24,-42,2412,FTM_ORANGE,1
15164173,0.5,8.062,5.805,7,24,-42,2412,FTM_ORANGE,1
15164693,0.5,7.5,6.0,6,24,-42,2412,FTM_ORANGE,1
15165210,0.5,11.5,6.36,7,24,-42,2412,FTM_ORANGE,1
15165731,0.5,4.937,1.29,6,24,-42,2412,FTM_ORANGE,1
15166250,0.5,14.375,4.05,5,24,-42,2412,FTM_ORANGE,1
15166773,0.5,4.625,1.185,6,24,-42,2412,FTM_ORANGE,1
