#<Time(ms)>,<True Range(m)>,<Est. Range(m)>,<Std dev(m)>,<Successes#>,<Burst#>,<RSSI(dBm)>,<Ch-MHz>,<AP-SSID>,<RTT AP?>
16623900,0.5,4.187,6.165,6,24,-51,2412,FTM_PINK,1
16624406,0.5,5.5,5.145,5,24,-48,2412,FTM_PINK,1
16624950,0.5,2.812,0.78,4,24,-50,2412,FTM_PINK,1
16627981,0.5,4.187,4.695,11,24,-49,2412,FTM_PINK,1
16628969,0.5,14.062,1.02,3,24,-48,2412,FTM_PINK,1
16629484,0.5,4.937,4.02,6,24,-49,2412,FTM_PINK,1
16630483,0.5,7.187,6.06,8,24,-47,2412,FTM_PINK,1
16630998,0.5,9.437,6.705,5,24,-47,2412,FTM_PINK,1
16631515,0.5,6.437,5.85,10,24,-46,2412,FTM_PINK,1
16632026,0.5,6.0,5.385,6,24,-46,2412,FTM_PINK,1
16633031,0.5,6.125,6.375,7,24,-47,2412,FTM_PINK,1
16634464,0.5,5.375,5.985,7,24,-48,2412,FTM_PINK,1
16634979,0.5,6.75,5.58,9,24,-48,2412,FTM_PINK,1
16635500,0.5,3.562,0.81,7,24,-47,2412,FTM_PINK,1
16636015,0.5,3.0,2.775,7,24,-47,2412,FTM_PINK,1
16636558,0.5,7.312,6.09,7,24,-46,2412,FTM_PINK,1
16637070,0.5,6.562,5.175,8,24,-47,2412,FTM_PINK,1
16637595,0.5,2.375,0.72,5,24,-48,2412,FTM_PINK,1
16638109,0.5,3.0,0.81,5,24,-54,2412,FTM_PINK,1
16638625,0.5,7.0,6.45,7,24,-48,2412,FTM_PINK,1
16639143,0.5,6.562,5.22,10,24,-48,2412,FTM_PINK,1
16639660,0.5,4.5,2.985,6,24,-47,2412,FTM_PINK,1
16640181,0.5,2.375,2.1,5,24,-47,2412,FTM_PINK,1
16640726,0.5,7.5,5.76,6,24,-49,2412,FTM_PINK,1
16641241,0.5,6.875,4.845,6,24,-49,2412,FTM_PINK,1
16641805,0.5,3.125,2.265,7,24,-45,2412,FTM_PINK,1
16642321,0.5,7.0,4.2,6,24,-48,2412,FTM_PINK,1
16642885,0.5,3.125,1.755,8,24,-49,2412,FTM_PINK,1
16643400,0.5,8.25,6.255,7,24,-55,2412,FTM_PINK,1
16643950,0.5,7.75,5.895,7,24,-49,2412,FTM_PINK,1
16644471,0.5,4.0,4.515,5,24,-49,2412,FTM_PINK,1
16645419,0.5,4.312,5.7,7,24,-47,2412,FTM_PINK,1
16645934,0.5,3.75,2.01,8,24,-46,2412,FTM_PINK,1
16646458,0.5,15.75,0.6,2,24,-48,2412,FTM_PINK,1
16646977,0.5,2.25,1.08,8,24,-49,2412,FTM_PINK,1
16647507,0.5,3.562,4.425,13,24,-48,2412,FTM_PINK,1
16648021,0.5,1.625,2.1,7,24,-49,2412,FTM_PINK,1
16648585,0.5,2.687,1.815,7,24,-48,2412,FTM_PINK,1
16649099,0.5,1.187,1.5,5,24,-47,2412,FTM_PINK,1
16649638,0.5,3.562,3.81,7,24,-47,2412,FTM_PINK,1
16650153,0.5,1.5,1.455,6,24,-47,2412,FTM_PINK,1
16650663,0.5,8.25,5.79,6,24,-48,2412,FTM_PINK,1
16651174,0.5,4.187,2.835,6,24,-47,2412,FTM_PINK,1
16651690,0.5,8.25,4.89,7,24,-47,2412,FTM_PINK,1
16652202,0.5,7.937,5.715,8,24,-47,2412,FTM_PINK,1
16652711,0.5,9.25,6.165,6,24,-46,2412,FTM_PINK,1
16653224,0.5,7.187,5.715,7,24,-48,2412,FTM_PINK,1
