#<Time(ms)>,<True Range(m)>,<Est. Range(m)>,<Std dev(m)>,<Successes#>,<Burst#>,<RSSI(dBm)>,<Ch-MHz>,<AP-SSID>,<RTT AP?>
154771167,0.5,9.0,5.88,6,24,-49,2412,FTM_ORANGE,1
154771698,0.5,6.0,2.865,6,24,-51,2412,FTM_ORANGE,1
154772228,0.5,7.625,4.53,5,24,-50,2412,FTM_ORANGE,1
154772776,0.5,8.25,5.94,6,24,-49,2412,FTM_ORANGE,1
154773323,0.5,0.125,0.3,2,24,-49,2412,FTM_ORANGE,1
154774305,0.5,7.937,5.925,6,24,-49,2412,FTM_ORANGE,1
154774840,0.5,9.875,6.3,6,24,-51,2412,FTM_ORANGE,1
154775381,0.5,5.687,1.725,6,24,-51,2412,FTM_ORANGE,1
154775924,0.5,8.062,4.83,6,24,-50,2412,FTM_ORANGE,1
154776843,0.5,9.25,5.385,4,24,-51,2412,FTM_ORANGE,1
154777381,0.5,11.25,4.665,6,24,-51,2412,FTM_ORANGE,1
154777913,0.5,11.5,3.765,6,24,-51,2412,FTM_ORANGE,1
154778446,0.5,10.312,5.415,6,24,-51,2412,FTM_ORANGE,1
154778990,0.5,8.25,3.615,4,24,-48,2412,FTM_ORANGE,1
154779525,0.5,7.75,4.815,10,24,-48,2412,FTM_ORANGE,1
154780063,0.5,3.125,0.57,3,24,-56,2412,FTM_ORANGE,1
154780606,0.5,6.875,2.175,6,24,-47,2412,FTM_ORANGE,1
154781146,0.5,4.625,1.185,5,24,-48,2412,FTM_ORANGE,1
154781678,0.5,8.25,5.88,6,24,-50,2412,FTM_ORANGE,1
154782213,0.5,12.25,1.11,3,24,-50,2412,FTM_ORANGE,1
154782746,0.5,11.25,5.565,6,24,-57,2412,FTM_ORANGE,1
154783292,0.5,7.625,3.195,4,24,-50,2412,FTM_ORANGE,1
154783842,0.5,10.312,6.585,6,24,-53,2412,FTM_ORANGE,1
154784389,0.5,10.937,3.675,5,24,-52,2412,FTM_ORANGE,1
154784933,0.5,10.187,5.055,6,24,-51,2412,FTM_ORANGE,1
154785474,0.5,7.937,5.805,5,24,-50,2412,FTM_ORANGE,1
154786003,0.5,8.375,4.41,5,24,-50,2412,FTM_ORANGE,1
154786535,0.5,10.312,4.8,6,24,-50,2412,FTM_ORANGE,1
154787614,0.5,11.25,4.62,4,24,-51,2412,FTM_ORANGE,1
154788143,0.5,6.75,4.095,4,24,-50,2412,FTM_ORANGE,1
154788684,0.5,5.375,2.85,5,24,-50,2412,FTM_ORANGE,1
154789215,0.5,7.312,5.625,5,24,-57,2412,FTM_ORANGE,1
154789747,0.5,7.5,5.79,6,24,-49,2412,FTM_ORANGE,1
154790286,0.5,5.25,3.975,8,24,-49,2412,FTM_ORANGE,1
154790825,0.5,6.437,5.265,3,24,-48,2412,FTM_ORANGE,1
154791360,0.5,7.625,4.335,4,24,-47,2412,FTM_ORANGE,1
154791890,0.5,9.875,4.35,4,24,-44,2412,FTM_ORANGE,1
154792419,0.5,8.812,5.76,5,24,-45,2412,FTM_ORANGE,1
154792947,0.5,8.25,5.34,7,24,-46,2412,FTM_ORANGE,1
154793500,0.5,5.687,3.54,6,24,-47,2412,FTM_ORANGE,1
154794040,0.5,13.312,4.26,4,24,-45,2412,FTM_ORANGE,1
154794579,0.5,5.062,3.015,6,24,-45,2412,FTM_ORANGE,1
154795128,0.5,8.062,4.635,6,24,-51,2412,FTM_ORANGE,1
154795672,0.5,6.75,3.765,4,24,-45,2412,FTM_ORANGE,1
154796608,0.5,12.75,3.435,5,24,-46,2412,FTM_ORANGE,1
154797139,0.5,11.375,5.625,6,24,-53,2412,FTM_ORANGE,1
154797677,0.5,14.375,2.685,5,24,-47,2412,FTM_ORANGE,1
154798224,0.5,6.562,5.775,6,24,-48,2412,FTM_ORANGE,1
154798764,0.5,7.187,6.63,6,24,-46,2412,FTM_ORANGE,1
154799298,0.5,6.875,5.985,5,24,-47,2412,FTM_ORANGE,1
154799838,0.5,13.0,0.81,5,24,-46,2412,FTM_ORANGE,1
154800372,0.5,6.125,5.22,7,24,-53,2412,FTM_ORANGE,1
154800920,0.5,6.125,5.64,6,24,-46,2412,FTM_ORANGE,1
