#<Time(ms)>,<True Range(m)>,<Est. Range(m)>,<Std dev(m)>,<Successes#>,<Burst#>,<RSSI(dBm)>,<Ch-MHz>,<AP-SSID>,<RTT AP?>
154522627,0.5,21.25,5.895,4,24,-62,2412,FTM_ORANGE,1
154523148,0.5,14.687,0.915,4,24,-69,2412,FTM_ORANGE,1
154523677,0.5,17.5,3.93,5,24,-61,2412,FTM_ORANGE,1
154524217,0.5,20.062,2.925,4,24,-62,2412,FTM_ORANGE,1
154524748,0.5,19.0,5.265,4,24,-62,2412,FTM_ORANGE,1
154525270,0.5,17.687,6.015,6,24,-74,2412,FTM_ORANGE,1
154525808,0.5,19.75,4.77,5,24,-63,2412,FTM_ORANGE,1
154526341,0.5,30.437,1.125,3,24,-75,2412,FTM_ORANGE,1
154526873,0.5,27.437,6.705,4,24,-75,2412,FTM_ORANGE,1
154527792,0.5,24.875,4.965,5,24,-62,2412,FTM_ORANGE,1
154528334,0.5,24.562,4.47,6,24,-61,2412,FTM_ORANGE,1
154528869,0.5,24.0,4.65,7,24,-64,2412,FTM_ORANGE,1
154529403,0.5,25.625,5.49,4,24,-65,2412,FTM_ORANGE,1
154529945,0.5,20.687,1.065,5,24,-67,2412,FTM_ORANGE,1
154530485,0.5,27.75,5.655,6,24,-72,2412,FTM_ORANGE,1
154531004,0.5,28.5,6.765,6,24,-67,2412,FTM_ORANGE,1
154531542,0.5,27.0,6.51,6,24,-66,2412,FTM_ORANGE,1
154532071,0.5,27.25,3.645,4,24,-67,2412,FTM_ORANGE,1
154532616,0.5,27.0,4.44,6,24,-68,2412,FTM_ORANGE,1
154533148,0.5,25.187,6.33,6,24,-67,2412,FTM_ORANGE,1
154533667,0.5,27.0,5.265,6,24,-67,2412,FTM_ORANGE,1
154534197,0.5,28.187,4.425,6,24,-78,2412,FTM_ORANGE,1
154534729,0.5,27.875,6.135,6,24,-66,2412,FTM_ORANGE,1
154535257,0.5,26.5,4.515,5,24,-67,2412,FTM_ORANGE,1
154535801,0.5,23.5,4.44,6,24,-67,2412,FTM_ORANGE,1
154536339,0.5,29.5,4.755,6,24,-67,2412,FTM_ORANGE,1
154536874,0.5,22.625,7.53,6,24,-71,2412,FTM_ORANGE,1
154537407,0.5,22.312,5.835,6,24,-72,2412,FTM_ORANGE,1
154537946,0.5,27.25,6.03,6,24,-67,2412,FTM_ORANGE,1
154538482,0.5,25.937,5.22,6,24,-73,2412,FTM_ORANGE,1
154539022,0.5,24.562,3.435,4,24,-64,2412,FTM_ORANGE,1
154539555,0.5,19.937,4.59,5,24,-63,2412,FTM_ORANGE,1
154540090,0.5,24.25,5.175,5,24,-62,2412,FTM_ORANGE,1
154540626,0.5,24.437,5.235,6,24,-69,2412,FTM_ORANGE,1
154541160,0.5,24.0,5.76,6,24,-61,2412,FTM_ORANGE,1
154541694,0.5,25.5,3.48,5,24,-49,2412,FTM_ORANGE,1
154542234,0.5,27.25,3.39,8,24,-64,2412,FTM_ORANGE,1
154542777,0.5,20.5,4.59,6,24,-65,2412,FTM_ORANGE,1
154543315,0.5,25.312,4.62,4,24,-61,2412,FTM_ORANGE,1
154543872,0.5,24.125,5.055,5,24,-61,2412,FTM_ORANGE,1
154544420,0.5,25.312,3.555,3,24,-62,2412,FTM_ORANGE,1
154544968,0.5,25.312,4.875,6,24,-61,2412,FTM_ORANGE,1
154545512,0.5,25.187,5.49,4,24,-61,2412,FTM_ORANGE,1
154546046,0.5,28.187,3.855,4,24,-61,2412,FTM_ORANGE,1
154546580,0.5,30.25,3.435,4,24,-60,2412,FTM_ORANGE,1
154547525,0.5,19.75,0.66,5,24,-60,2412,FTM_ORANGE,1
154548065,0.5,28.0,5.37,6,24,-60,2412,FTM_ORANGE,1
154548608,0.5,18.75,1.455,5,24,-61,2412,FTM_ORANGE,1
154549142,0.5,23.375,5.91,6,24,-65,2412,FTM_ORANGE,1
154549684,0.5,24.0,4.77,7,24,-60,2412,FTM_ORANGE,1
154550230,0.5,23.375,5.835,7,24,-60,2412,FTM_ORANGE,1
154550780,0.5,23.812,4.845,5,24,-67,2412,FTM_ORANGE,1
154551318,0.5,24.437,6.03,6,24,-60,2412,FTM_ORANGE,1
154551853,0.5,22.937,6.345,5,24,-61,2412,FTM_ORANGE,1
