#<Time(ms)>,<True Range(m)>,<Est. Range(m)>,<Std dev(m)>,<Successes#>,<Burst#>,<RSSI(dBm)>,<Ch-MHz>,<AP-SSID>,<RTT AP?>
217661497,0.5,10.5,0.0,1,24,-49,2412,FTM_PINK,1
217662023,0.5,6.0,5.445,7,24,-49,2412,FTM_PINK,1
217662542,0.5,7.0,4.575,5,24,-57,2412,FTM_PINK,1
217663053,0.5,2.25,2.475,3,24,-48,2412,FTM_PINK,1
217663572,0.5,3.75,3.63,4,24,-48,2412,FTM_PINK,1
217664092,0.5,0.0,0.285,3,24,-48,2412,FTM_PINK,1
217664612,0.5,5.687,4.86,5,24,-73,2412,FTM_PINK,1
217665126,0.5,1.187,2.73,5,24,-48,2412,FTM_PINK,1
217665642,0.5,10.5,0.525,2,24,-55,2412,FTM_PINK,1
217666157,0.5,4.625,4.95,3,24,-48,2412,FTM_PINK,1
217666670,0.5,4.937,5.85,5,24,-57,2412,FTM_PINK,1
217667196,0.5,15.0,2.175,2,24,-70,2412,FTM_PINK,1
217667704,0.5,6.437,0.18,3,24,-36,2412,FTM_PINK,1
217668236,0.5,5.5,0.0,1,24,-47,2412,FTM_PINK,1
217668737,0.5,8.062,2.97,3,24,-48,2412,FTM_PINK,1
217669776,0.5,6.0,5.745,4,24,-56,2412,FTM_PINK,1
217670280,0.5,8.25,4.71,5,24,-54,2412,FTM_PINK,1
217670797,0.5,5.687,4.725,2,24,-24,2412,FTM_PINK,1
217671324,0.5,4.0,5.325,5,24,-57,2412,FTM_PINK,1
217671838,0.5,6.75,0.0,1,24,-49,2412,FTM_PINK,1
217672352,0.5,2.687,2.715,4,24,-49,2412,FTM_PINK,1
217672855,0.5,4.0,4.29,5,24,-49,2412,FTM_PINK,1
217673368,0.5,2.062,3.225,6,24,-50,2412,FTM_PINK,1
217673884,0.5,6.875,4.14,4,24,-40,2412,FTM_PINK,1
217674396,0.5,1.5,2.64,4,24,-51,2412,FTM_PINK,1
217675429,0.5,11.25,0.0,1,24,-51,2412,FTM_PINK,1
217675952,0.5,0.0,0.18,3,24,-51,2412,FTM_PINK,1
217676473,0.5,4.187,3.075,5,24,-51,2412,FTM_PINK,1
217676988,0.5,9.125,1.56,4,24,-51,2412,FTM_PINK,1
217677493,0.5,9.875,3.705,6,24,-51,2412,FTM_PINK,1
217678009,0.5,6.125,2.865,5,24,-52,2412,FTM_PINK,1
217678531,0.5,6.437,3.195,4,24,-43,2412,FTM_PINK,1
217679063,0.5,11.062,0.0,1,24,-52,2412,FTM_PINK,1
217679574,0.5,11.062,0.0,1,24,-52,2412,FTM_PINK,1
217680511,0.5,3.25,4.035,6,24,-45,2412,FTM_PINK,1
217681013,0.5,5.25,4.2,5,24,-52,2412,FTM_PINK,1
217681514,0.5,11.687,0.0,1,24,0,2412,FTM_PINK,1
217682032,0.5,7.625,5.175,6,24,-58,2412,FTM_PINK,1
217682549,0.5,4.937,4.905,6,24,-52,2412,FTM_PINK,1
217683074,0.5,5.25,4.545,6,24,-58,2412,FTM_PINK,1
217683589,0.5,5.375,5.115,4,24,-66,2412,FTM_PINK,1
217684103,0.5,5.062,4.05,4,24,-42,2412,FTM_PINK,1
217684618,0.5,5.375,2.175,3,24,-52,2412,FTM_PINK,1
217685121,0.5,7.5,0.0,1,24,-52,2412,FTM_PINK,1
217685635,0.5,7.312,5.19,9,24,-52,2412,FTM_PINK,1
217686148,0.5,5.812,0.0,1,24,-26,2412,FTM_PINK,1
217686667,0.5,2.5,3.96,6,24,-52,2412,FTM_PINK,1
217687186,0.5,11.812,0.0,1,24,-52,2412,FTM_PINK,1
217687706,0.5,4.937,0.0,1,24,-52,2412,FTM_PINK,1
217688222,0.5,6.875,6.135,4,24,-43,2412,FTM_PINK,1
217688731,0.5,1.75,1.365,5,24,-60,2412,FTM_PINK,1
217689784,0.5,6.25,3.165,4,24,-52,2412,FTM_PINK,1
217690285,0.5,4.187,4.905,5,24,-51,2412,FTM_PINK,1
217690801,0.5,1.0,0.855,5,24,-58,2412,FTM_PINK,1
