#<Time(ms)>,<True Range(m)>,<Est. Range(m)>,<Std dev(m)>,<Successes#>,<Burst#>,<RSSI(dBm)>,<Ch-MHz>,<AP-SSID>,<RTT AP?>
157526190,0.5,15.875,4.59,6,24,-54,2412,FTM_PINK,1
157526723,0.5,11.687,0.225,4,24,-54,2412,FTM_PINK,1
157527274,0.5,15.875,4.08,4,24,-55,2412,FTM_PINK,1
157527838,0.5,16.937,6.015,6,24,-55,2412,FTM_PINK,1
157528368,0.5,18.25,3.615,4,24,-56,2412,FTM_PINK,1
157528905,0.5,21.0,2.91,3,24,-53,2412,FTM_PINK,1
157529464,0.5,21.875,3.3,5,24,-61,2412,FTM_PINK,1
157530005,0.5,22.0,5.37,5,24,-59,2412,FTM_PINK,1
157530543,0.5,13.625,1.44,5,24,-58,2412,FTM_PINK,1
157531092,0.5,19.0,6.405,6,24,-57,2412,FTM_PINK,1
157531626,0.5,17.5,4.635,6,24,-62,2412,FTM_PINK,1
157532171,0.5,20.375,4.245,6,24,-63,2412,FTM_PINK,1
157532723,0.5,19.937,4.98,6,24,-57,2412,FTM_PINK,1
157533262,0.5,23.375,1.275,3,24,-57,2412,FTM_PINK,1
157533798,0.5,17.5,4.275,6,24,-57,2412,FTM_PINK,1
157534349,0.5,19.312,6.66,5,24,-57,2412,FTM_PINK,1
157534898,0.5,20.25,4.755,6,24,-65,2412,FTM_PINK,1
157535436,0.5,14.062,1.86,5,24,-57,2412,FTM_PINK,1
157535983,0.5,19.625,4.44,5,24,-56,2412,FTM_PINK,1
157536526,0.5,11.812,0.96,4,24,-57,2412,FTM_PINK,1
157537059,0.5,18.125,4.875,6,24,-56,2412,FTM_PINK,1
157537587,0.5,20.062,5.985,7,24,-61,2412,FTM_PINK,1
157538131,0.5,18.875,4.74,6,24,-56,2412,FTM_PINK,1
157538685,0.5,14.5,0.75,3,24,-57,2412,FTM_PINK,1
157539225,0.5,20.812,3.855,4,24,-57,2412,FTM_PINK,1
157539764,0.5,19.625,4.92,4,24,-57,2412,FTM_PINK,1
157540757,0.5,18.875,5.055,6,24,-57,2412,FTM_PINK,1
157541304,0.5,18.75,4.575,5,24,-57,2412,FTM_PINK,1
157541851,0.5,23.812,1.395,3,24,-67,2412,FTM_PINK,1
157542393,0.5,19.0,4.125,6,24,-57,2412,FTM_PINK,1
157542944,0.5,20.687,4.845,6,24,-57,2412,FTM_PINK,1
157543503,0.5,17.25,4.545,6,24,-57,2412,FTM_PINK,1
157544040,0.5,20.5,5.745,6,24,-64,2412,FTM_PINK,1
157544576,0.5,20.5,4.38,6,24,-57,2412,FTM_PINK,1
157545112,0.5,14.5,0.81,4,24,-57,2412,FTM_PINK,1
157545653,0.5,18.125,4.17,6,24,-57,2412,FTM_PINK,1
157546206,0.5,18.25,4.71,4,24,-57,2412,FTM_PINK,1
157546750,0.5,21.0,5.07,6,24,-57,2412,FTM_PINK,1
157547285,0.5,21.875,6.87,6,24,-68,2412,FTM_PINK,1
157547830,0.5,19.937,5.73,6,24,-58,2412,FTM_PINK,1
157548365,0.5,19.625,4.56,6,24,-58,2412,FTM_PINK,1
157548912,0.5,16.937,3.585,4,24,-58,2412,FTM_PINK,1
157549464,0.5,19.0,6.57,5,24,-57,2412,FTM_PINK,1
157550539,0.5,17.25,5.115,6,24,-57,2412,FTM_PINK,1
157551075,0.5,18.437,4.5,4,24,-57,2412,FTM_PINK,1
157551617,0.5,20.812,5.025,4,24,-58,2412,FTM_PINK,1
157552160,0.5,22.0,6.735,4,24,-57,2412,FTM_PINK,1
157552707,0.5,15.125,2.175,5,24,-57,2412,FTM_PINK,1
157553248,0.5,17.25,4.335,6,24,-57,2412,FTM_PINK,1
157553781,0.5,18.562,5.145,5,24,-57,2412,FTM_PINK,1
157554330,0.5,14.25,1.065,4,24,-73,2412,FTM_PINK,1
157554875,0.5,23.5,0.705,3,24,-80,2412,FTM_PINK,1
157555425,0.5,17.687,4.86,6,24,-57,2412,FTM_PINK,1
