#<Time(ms)>,<True Range(m)>,<Est. Range(m)>,<Std dev(m)>,<Successes#>,<Burst#>,<RSSI(dBm)>,<Ch-MHz>,<AP-SSID>,<RTT AP?>
157407301,0.5,18.437,3.705,8,24,-55,2412,FTM_ORANGE,1
157407835,0.5,19.5,5.655,4,24,-55,2412,FTM_ORANGE,1
157408378,0.5,17.5,4.11,6,24,-53,2412,FTM_ORANGE,1
157408938,0.5,15.125,4.875,5,24,-53,2412,FTM_ORANGE,1
157409473,0.5,15.0,4.2,2,24,-53,2412,FTM_ORANGE,1
157410024,0.5,14.687,5.565,6,24,-60,2412,FTM_ORANGE,1
157410569,0.5,13.5,5.91,6,24,-52,2412,FTM_ORANGE,1
157411116,0.5,19.5,1.035,3,24,-63,2412,FTM_ORANGE,1
157411666,0.5,9.0,0.975,4,24,-52,2412,FTM_ORANGE,1
157412208,0.5,14.25,5.13,6,24,-52,2412,FTM_ORANGE,1
157412751,0.5,14.5,3.645,5,24,-54,2412,FTM_ORANGE,1
157413682,0.5,14.375,2.88,5,24,-56,2412,FTM_ORANGE,1
157414217,0.5,9.75,1.155,4,24,-58,2412,FTM_ORANGE,1
157414764,0.5,13.75,5.025,6,24,-58,2412,FTM_ORANGE,1
157415747,0.5,16.75,3.72,4,24,-56,2412,FTM_ORANGE,1
157416287,0.5,16.625,4.365,5,24,-54,2412,FTM_ORANGE,1
157416825,0.5,17.375,5.49,5,24,-54,2412,FTM_ORANGE,1
157417370,0.5,22.5,1.17,3,24,-54,2412,FTM_ORANGE,1
157417914,0.5,14.25,3.585,5,24,-56,2412,FTM_ORANGE,1
157418914,0.5,17.812,3.165,6,24,-55,2412,FTM_ORANGE,1
157419444,0.5,16.0,3.06,5,24,-55,2412,FTM_ORANGE,1
157420408,0.5,17.375,3.915,6,24,-56,2412,FTM_ORANGE,1
157420949,0.5,20.5,5.76,3,24,-56,2412,FTM_ORANGE,1
157421475,0.5,23.812,4.635,6,24,-70,2412,FTM_ORANGE,1
157422026,0.5,17.375,3.84,7,24,-56,2412,FTM_ORANGE,1
157422565,0.5,16.625,5.445,6,24,-56,2412,FTM_ORANGE,1
157423103,0.5,19.75,6.03,6,24,-55,2412,FTM_ORANGE,1
157423653,0.5,17.5,5.46,6,24,-58,2412,FTM_ORANGE,1
157424210,0.5,16.625,5.085,6,24,-51,2412,FTM_ORANGE,1
157424737,0.5,13.625,6.435,6,24,-52,2412,FTM_ORANGE,1
157425276,0.5,12.562,3.825,7,24,-52,2412,FTM_ORANGE,1
157427280,0.5,16.187,5.655,6,24,-52,2412,FTM_ORANGE,1
157427817,0.5,14.25,4.575,6,24,-53,2412,FTM_ORANGE,1
157428745,0.5,13.0,3.345,4,24,-54,2412,FTM_ORANGE,1
157429290,0.5,16.0,3.375,5,24,-54,2412,FTM_ORANGE,1
157429831,0.5,14.25,4.14,6,24,-54,2412,FTM_ORANGE,1
157430382,0.5,11.812,4.59,6,24,-61,2412,FTM_ORANGE,1
157430918,0.5,16.75,5.85,6,24,-54,2412,FTM_ORANGE,1
157431464,0.5,14.687,4.2,5,24,-54,2412,FTM_ORANGE,1
157432010,0.5,12.75,4.11,4,24,-56,2412,FTM_ORANGE,1
157432559,0.5,14.812,6.54,6,24,-56,2412,FTM_ORANGE,1
157433095,0.5,11.25,0.345,4,24,-53,2412,FTM_ORANGE,1
157433642,0.5,17.375,4.995,6,24,-54,2412,FTM_ORANGE,1
157434197,0.5,14.062,3.84,6,24,-51,2412,FTM_ORANGE,1
157434742,0.5,17.25,4.77,5,24,-61,2412,FTM_ORANGE,1
157435288,0.5,10.187,0.93,4,24,-53,2412,FTM_ORANGE,1
157435824,0.5,10.625,0.54,4,24,-53,2412,FTM_ORANGE,1
157436375,0.5,18.437,5.475,4,24,-52,2412,FTM_ORANGE,1
157436916,0.5,13.625,3.405,4,24,-52,2412,FTM_ORANGE,1
