#<Time(ms)>,<True Range(m)>,<Est. Range(m)>,<Std dev(m)>,<Successes#>,<Burst#>,<RSSI(dBm)>,<Ch-MHz>,<AP-SSID>,<RTT AP?>
15583793,0.5,23.812,1.125,5,24,-67,2412,FTM_ORANGE,1
15584844,0.5,29.062,5.775,7,24,-65,2412,FTM_ORANGE,1
15585403,0.5,28.0,5.46,6,24,-68,2412,FTM_ORANGE,1
15585922,0.5,23.062,1.44,6,24,-67,2412,FTM_ORANGE,1
15586873,0.5,24.0,1.26,4,24,-65,2412,FTM_ORANGE,1
15587385,0.5,25.625,4.44,7,24,-66,2412,FTM_ORANGE,1
15587899,0.5,30.75,5.79,6,24,-67,2412,FTM_ORANGE,1
15588429,0.5,22.187,2.13,6,24,-68,2412,FTM_ORANGE,1
15589464,0.5,31.625,6.48,6,24,-72,2412,FTM_ORANGE,1
15590003,0.5,30.25,5.565,9,24,-69,2412,FTM_ORANGE,1
15590508,0.5,32.062,4.29,5,24,-69,2412,FTM_ORANGE,1
15591060,0.5,30.437,5.025,7,24,-69,2412,FTM_ORANGE,1
15591570,0.5,26.375,2.52,6,24,-69,2412,FTM_ORANGE,1
15592138,0.5,25.5,4.47,7,24,-70,2412,FTM_ORANGE,1
15592657,0.5,29.375,5.235,6,24,-72,2412,FTM_ORANGE,1
15593641,0.5,28.312,3.465,6,24,-69,2412,FTM_ORANGE,1
15594164,0.5,26.812,6.0,8,24,-70,2412,FTM_ORANGE,1
15594681,0.5,23.375,3.285,5,24,-72,2412,FTM_ORANGE,1
15595193,0.5,30.562,5.955,9,24,-70,2412,FTM_ORANGE,1
15596178,0.5,27.875,3.405,6,24,-69,2412,FTM_ORANGE,1
15596692,0.5,30.25,5.55,7,24,-69,2412,FTM_ORANGE,1
15597204,0.5,27.0,4.68,6,24,-67,2412,FTM_ORANGE,1
15598233,0.5,27.0,4.065,8,24,-70,2412,FTM_ORANGE,1
15599269,0.5,27.875,1.005,4,24,-69,2412,FTM_ORANGE,1
15600270,0.5,29.5,6.39,7,24,-66,2412,FTM_ORANGE,1
15600786,0.5,24.875,1.89,7,24,-65,2412,FTM_ORANGE,1
15601313,0.5,29.062,6.45,6,24,-67,2412,FTM_ORANGE,1
15604823,0.5,31.75,5.355,6,24,-70,2412,FTM_ORANGE,1
15605335,0.5,25.75,5.07,6,24,-71,2412,FTM_ORANGE,1
15605852,0.5,28.625,6.39,6,24,-68,2412,FTM_ORANGE,1
15608675,0.5,30.125,4.5,5,24,-72,2412,FTM_ORANGE,1
15609728,0.5,21.437,1.26,6,24,-64,2412,FTM_ORANGE,1
15610239,0.5,25.5,1.5,2,24,-67,2412,FTM_ORANGE,1
15610762,0.5,25.75,5.355,7,24,-67,2412,FTM_ORANGE,1
15611279,0.5,26.687,4.125,7,24,-67,2412,FTM_ORANGE,1
15611796,0.5,27.0,6.345,6,24,-67,2412,FTM_ORANGE,1
15612315,0.5,21.562,0.075,4,24,-66,2412,FTM_ORANGE,1
15612827,0.5,25.187,3.645,6,24,-67,2412,FTM_ORANGE,1
15613342,0.5,24.125,4.38,9,24,-65,2412,FTM_ORANGE,1
