#<Time(ms)>,<True Range(m)>,<Est. Range(m)>,<Std dev(m)>,<Successes#>,<Burst#>,<RSSI(dBm)>,<Ch-MHz>,<AP-SSID>,<RTT AP?>
15646969,0.5,23.687,1.17,5,24,-70,2412,FTM_GREEN,1
15647497,0.5,34.187,0.0,1,24,-70,2412,FTM_GREEN,1
15648012,0.5,22.625,0.375,5,24,-71,2412,FTM_GREEN,1
15648525,0.5,31.5,6.39,5,24,-71,2412,FTM_GREEN,1
15649040,0.5,26.375,5.175,8,24,-71,2412,FTM_GREEN,1
15649565,0.5,25.937,4.92,7,24,-70,2412,FTM_GREEN,1
15650076,0.5,28.625,5.61,5,24,-71,2412,FTM_GREEN,1
15650587,0.5,29.25,5.985,7,24,-70,2412,FTM_GREEN,1
15651102,0.5,31.75,3.99,6,24,-70,2412,FTM_GREEN,1
15651643,0.5,28.0,3.39,7,24,-70,2412,FTM_GREEN,1
15652158,0.5,27.125,4.785,8,24,-71,2412,FTM_GREEN,1
15652707,0.5,32.375,5.955,6,24,-71,2412,FTM_GREEN,1
15653734,0.5,26.375,4.425,7,24,-71,2412,FTM_GREEN,1
15654247,0.5,30.75,6.645,6,24,-70,2412,FTM_GREEN,1
15655202,0.5,30.125,4.98,6,24,-68,2412,FTM_GREEN,1
15655723,0.5,24.0,0.96,7,24,-67,2412,FTM_GREEN,1
15657143,0.5,25.312,1.5,5,24,-68,2412,FTM_GREEN,1
15657661,0.5,28.75,5.31,8,24,-69,2412,FTM_GREEN,1
15658182,0.5,29.062,5.025,5,24,-72,2412,FTM_GREEN,1
15658690,0.5,25.937,1.305,5,24,-70,2412,FTM_GREEN,1
15662360,0.5,24.75,1.785,5,24,-63,2412,FTM_GREEN,1
15662879,0.5,30.0,5.895,6,24,-62,2412,FTM_GREEN,1
15663393,0.5,26.812,3.78,9,24,-62,2412,FTM_GREEN,1
15663909,0.5,31.187,4.47,6,24,-61,2412,FTM_GREEN,1
15664423,0.5,27.25,4.875,5,24,-63,2412,FTM_GREEN,1
15664936,0.5,26.062,3.825,6,24,-64,2412,FTM_GREEN,1
15665454,0.5,30.0,5.85,7,24,-63,2412,FTM_GREEN,1
15665963,0.5,27.75,5.28,6,24,-64,2412,FTM_GREEN,1
15666470,0.5,28.75,4.875,5,24,-63,2412,FTM_GREEN,1
15666979,0.5,25.187,3.18,8,24,-64,2412,FTM_GREEN,1
15667491,0.5,22.625,0.75,7,24,-67,2412,FTM_GREEN,1
15670316,0.5,26.812,0.0,1,24,-64,2412,FTM_GREEN,1
15670829,0.5,24.75,1.035,5,24,-64,2412,FTM_GREEN,1
15671858,0.5,27.437,5.76,8,24,-63,2412,FTM_GREEN,1
15672374,0.5,26.812,1.38,5,24,-63,2412,FTM_GREEN,1
15672887,0.5,29.375,4.545,7,24,-63,2412,FTM_GREEN,1
15673409,0.5,25.5,3.255,6,24,-63,2412,FTM_GREEN,1
15673927,0.5,29.25,6.045,6,24,-63,2412,FTM_GREEN,1
