#<Time(ms)>,<True Range(m)>,<Est. Range(m)>,<Std dev(m)>,<Successes#>,<Burst#>,<RSSI(dBm)>,<Ch-MHz>,<AP-SSID>,<RTT AP?>
155266599,0.5,10.75,4.11,3,24,-55,2412,FTM_PINK,1
155267132,0.5,11.812,5.22,5,24,-54,2412,FTM_PINK,1
155267667,0.5,11.687,5.25,4,24,-54,2412,FTM_PINK,1
155268209,0.5,10.312,5.55,6,24,-54,2412,FTM_PINK,1
155268747,0.5,11.687,4.095,4,24,-53,2412,FTM_PINK,1
155269298,0.5,13.187,6.045,6,24,-68,2412,FTM_PINK,1
155269840,0.5,13.312,5.685,6,24,-53,2412,FTM_PINK,1
155270383,0.5,15.75,0.255,3,24,-53,2412,FTM_PINK,1
155270920,0.5,8.5,0.39,3,24,-53,2412,FTM_PINK,1
155271455,0.5,8.812,4.17,6,24,-53,2412,FTM_PINK,1
155271994,0.5,10.312,5.025,6,24,-61,2412,FTM_PINK,1
155272971,0.5,12.125,6.945,6,24,-61,2412,FTM_PINK,1
155273515,0.5,12.125,7.215,6,24,-54,2412,FTM_PINK,1
155274050,0.5,6.875,2.07,5,24,-54,2412,FTM_PINK,1
155274580,0.5,10.187,5.655,6,24,-53,2412,FTM_PINK,1
155275124,0.5,13.937,4.77,7,24,-54,2412,FTM_PINK,1
155275672,0.5,12.25,5.4,5,24,-60,2412,FTM_PINK,1
155276205,0.5,7.187,0.78,4,24,-54,2412,FTM_PINK,1
155276745,0.5,6.125,1.23,7,24,-54,2412,FTM_PINK,1
155277275,0.5,7.937,4.65,6,24,-54,2412,FTM_PINK,1
155281149,0.5,12.75,3.15,4,24,-55,2412,FTM_PINK,1
155282515,0.5,12.437,6.06,6,24,-55,2412,FTM_PINK,1
155283058,0.5,12.75,6.0,4,24,-55,2412,FTM_PINK,1
155283594,0.5,15.437,7.215,4,24,-55,2412,FTM_PINK,1
155284128,0.5,14.687,5.34,6,24,-62,2412,FTM_PINK,1
155284675,0.5,18.125,5.04,6,24,-55,2412,FTM_PINK,1
155285217,0.5,22.937,0.39,3,24,-62,2412,FTM_PINK,1
155285756,0.5,18.75,0.555,3,24,-64,2412,FTM_PINK,1
155289130,0.5,12.875,3.81,4,24,-53,2412,FTM_PINK,1
155289661,0.5,9.562,4.23,4,24,-54,2412,FTM_PINK,1
155290198,0.5,15.875,4.47,5,24,-57,2412,FTM_PINK,1
155290740,0.5,14.25,5.715,6,24,-54,2412,FTM_PINK,1
155291272,0.5,15.562,5.37,6,24,-54,2412,FTM_PINK,1
155291811,0.5,17.5,4.875,4,24,-54,2412,FTM_PINK,1
155292352,0.5,13.937,3.885,6,24,-54,2412,FTM_PINK,1
155292887,0.5,16.75,5.37,6,24,-53,2412,FTM_PINK,1
155293430,0.5,9.562,4.08,7,24,-54,2412,FTM_PINK,1
155293972,0.5,12.562,3.225,4,24,-53,2412,FTM_PINK,1
155294494,0.5,10.5,4.56,6,24,-58,2412,FTM_PINK,1
