#<Time(ms)>,<True Range(m)>,<Est. Range(m)>,<Std dev(m)>,<Successes#>,<Burst#>,<RSSI(dBm)>,<Ch-MHz>,<AP-SSID>,<RTT AP?>
155114175,0.5,12.125,5.865,6,24,-50,2412,FTM_BLUE,1
155114703,0.5,14.062,4.02,5,24,-56,2412,FTM_BLUE,1
155115256,0.5,11.812,5.685,6,24,-49,2412,FTM_BLUE,1
155115783,0.5,12.0,6.525,6,24,-64,2412,FTM_BLUE,1
155116320,0.5,13.625,6.48,6,24,-49,2412,FTM_BLUE,1
155116856,0.5,6.25,2.1,5,24,-50,2412,FTM_BLUE,1
155117402,0.5,14.687,5.7,6,24,-64,2412,FTM_BLUE,1
155117932,0.5,4.75,0.915,3,24,-51,2412,FTM_BLUE,1
155118476,0.5,10.187,4.305,4,24,-54,2412,FTM_BLUE,1
155119010,0.5,13.937,6.75,6,24,-63,2412,FTM_BLUE,1
155119537,0.5,11.812,5.205,3,24,-49,2412,FTM_BLUE,1
155120083,0.5,12.562,5.055,5,24,-50,2412,FTM_BLUE,1
155120612,0.5,10.937,6.855,6,24,-58,2412,FTM_BLUE,1
155121142,0.5,13.312,5.76,6,24,-61,2412,FTM_BLUE,1
155121680,0.5,18.125,0.885,6,24,-54,2412,FTM_BLUE,1
155122206,0.5,14.375,7.5,3,24,-72,2412,FTM_BLUE,1
155122742,0.5,10.937,3.045,4,24,-52,2412,FTM_BLUE,1
155123282,0.5,11.812,5.22,7,24,-51,2412,FTM_BLUE,1
155123811,0.5,14.812,2.52,4,24,-51,2412,FTM_BLUE,1
155124336,0.5,9.75,2.655,5,24,-51,2412,FTM_BLUE,1
155124882,0.5,12.125,5.445,6,24,-52,2412,FTM_BLUE,1
155125409,0.5,15.75,3.735,5,24,-52,2412,FTM_BLUE,1
155125948,0.5,9.25,2.94,6,24,-52,2412,FTM_BLUE,1
155126485,0.5,13.937,5.265,5,24,-52,2412,FTM_BLUE,1
155127026,0.5,13.0,6.87,4,24,-52,2412,FTM_BLUE,1
155127558,0.5,12.875,5.1,6,24,-52,2412,FTM_BLUE,1
155128093,0.5,12.437,6.33,5,24,-61,2412,FTM_BLUE,1
155128628,0.5,13.625,6.45,6,24,-68,2412,FTM_BLUE,1
155129163,0.5,11.25,3.765,4,24,-52,2412,FTM_BLUE,1
155129697,0.5,10.75,4.11,5,24,-53,2412,FTM_BLUE,1
155130222,0.5,12.437,3.975,6,24,-53,2412,FTM_BLUE,1
155130755,0.5,9.25,4.89,6,24,-53,2412,FTM_BLUE,1
155131283,0.5,11.687,6.195,6,24,-54,2412,FTM_BLUE,1
155132199,0.5,13.5,3.78,5,24,-56,2412,FTM_BLUE,1
155132735,0.5,12.25,7.29,6,24,-64,2412,FTM_BLUE,1
155133274,0.5,15.25,5.04,7,24,-55,2412,FTM_BLUE,1
155134238,0.5,15.25,4.485,6,24,-50,2412,FTM_BLUE,1
155134782,0.5,11.5,4.86,6,24,-52,2412,FTM_BLUE,1
155135316,0.5,9.437,2.745,8,24,-53,2412,FTM_BLUE,1
155135853,0.5,18.437,5.22,4,24,-66,2412,FTM_BLUE,1
155136382,0.5,11.687,0.555,4,24,-55,2412,FTM_BLUE,1
155137683,0.5,12.875,4.935,5,24,-55,2412,FTM_BLUE,1
155138208,0.5,19.312,1.47,4,24,-68,2412,FTM_BLUE,1
155139161,0.5,15.562,5.46,5,24,-56,2412,FTM_BLUE,1
155139698,0.5,11.687,4.875,6,24,-63,2412,FTM_BLUE,1
155140235,0.5,10.312,0.18,3,24,-55,2412,FTM_BLUE,1
155140777,0.5,10.937,4.125,5,24,-54,2412,FTM_BLUE,1
155141315,0.5,15.562,4.545,5,24,-71,2412,FTM_BLUE,1
155141856,0.5,9.562,0.69,3,24,-54,2412,FTM_BLUE,1
155142387,0.5,16.312,5.715,7,24,-53,2412,FTM_BLUE,1
155142916,0.5,10.625,5.475,7,24,-55,2412,FTM_BLUE,1
155143448,0.5,12.0,3.03,4,24,-60,2412,FTM_BLUE,1
