#<Time(ms)>,<True Range(m)>,<Est. Range(m)>,<Std dev(m)>,<Successes#>,<Burst#>,<RSSI(dBm)>,<Ch-MHz>,<AP-SSID>,<RTT AP?>
154421355,0.5,22.0,3.24,6,24,-60,2412,FTM_PINK,1
154421890,0.5,21.0,5.925,6,24,-61,2412,FTM_PINK,1
154422429,0.5,25.0,4.755,8,24,-64,2412,FTM_PINK,1
154422975,0.5,31.0,8.595,6,24,-66,2412,FTM_PINK,1
154423511,0.5,26.5,6.285,8,24,-62,2412,FTM_PINK,1
154424044,0.5,31.0,8.835,6,24,-62,2412,FTM_PINK,1
154424579,0.5,27.875,6.81,5,24,-65,2412,FTM_PINK,1
154425500,0.5,24.875,4.755,6,24,-68,2412,FTM_PINK,1
154426039,0.5,33.125,2.76,5,24,-76,2412,FTM_PINK,1
154426961,0.5,25.187,4.875,7,24,-61,2412,FTM_PINK,1
154427500,0.5,28.5,4.47,4,24,-62,2412,FTM_PINK,1
154428042,0.5,29.375,5.265,6,24,-62,2412,FTM_PINK,1
154428587,0.5,27.875,2.955,4,24,-61,2412,FTM_PINK,1
154429132,0.5,22.75,4.815,6,24,-68,2412,FTM_PINK,1
154429665,0.5,27.437,8.955,4,24,-62,2412,FTM_PINK,1
154430203,0.5,24.125,6.075,6,24,-61,2412,FTM_PINK,1
154430732,0.5,19.625,4.695,4,24,-71,2412,FTM_PINK,1
154431256,0.5,15.437,2.34,5,24,-57,2412,FTM_PINK,1
154431789,0.5,18.25,4.245,7,24,-58,2412,FTM_PINK,1
154432321,0.5,33.562,5.58,4,24,-63,2412,FTM_PINK,1
154433288,0.5,28.625,3.345,5,24,-64,2412,FTM_PINK,1
154433818,0.5,30.25,4.215,4,24,-61,2412,FTM_PINK,1
154434346,0.5,18.437,1.62,4,24,-61,2412,FTM_PINK,1
154435330,0.5,20.687,2.175,5,24,-60,2412,FTM_PINK,1
154435863,0.5,25.625,3.9,6,24,-61,2412,FTM_PINK,1
154436408,0.5,24.125,0.54,4,24,-68,2412,FTM_PINK,1
154436944,0.5,28.187,3.405,4,24,-60,2412,FTM_PINK,1
154437482,0.5,29.375,5.67,5,24,-60,2412,FTM_PINK,1
154438027,0.5,23.25,4.38,6,24,-66,2412,FTM_PINK,1
154438563,0.5,19.625,0.3,2,24,-61,2412,FTM_PINK,1
154439100,0.5,25.0,2.415,5,24,-61,2412,FTM_PINK,1
154439633,0.5,30.0,6.285,6,24,-60,2412,FTM_PINK,1
154440163,0.5,28.0,2.745,4,24,-61,2412,FTM_PINK,1
154441086,0.5,32.375,3.0,4,24,-60,2412,FTM_PINK,1
154441617,0.5,22.75,0.6,4,24,-61,2412,FTM_PINK,1
154442151,0.5,28.5,4.14,6,24,-60,2412,FTM_PINK,1
154442694,0.5,25.75,0.6,2,24,-70,2412,FTM_PINK,1
154443238,0.5,31.187,4.215,5,24,-60,2412,FTM_PINK,1
154443773,0.5,25.75,3.54,6,24,-60,2412,FTM_PINK,1
154444303,0.5,34.625,6.555,6,24,-61,2412,FTM_PINK,1
154444837,0.5,31.0,3.705,5,24,-68,2412,FTM_PINK,1
154445375,0.5,26.5,3.12,6,24,-60,2412,FTM_PINK,1
154445900,0.5,24.125,0.885,4,24,-60,2412,FTM_PINK,1
154446435,0.5,30.437,4.875,5,24,-60,2412,FTM_PINK,1
154446975,0.5,31.312,4.095,6,24,-61,2412,FTM_PINK,1
154447509,0.5,34.5,4.41,7,24,-61,2412,FTM_PINK,1
154448043,0.5,29.25,4.92,4,24,-61,2412,FTM_PINK,1
154448569,0.5,28.937,5.58,7,24,-61,2412,FTM_PINK,1
154449111,0.5,25.187,4.575,5,24,-61,2412,FTM_PINK,1
154449642,0.5,27.875,4.155,4,24,-61,2412,FTM_PINK,1
154450182,0.5,32.25,4.95,4,24,-61,2412,FTM_PINK,1
154450711,0.5,30.437,0.84,5,24,-61,2412,FTM_PINK,1
