#<Time(ms)>,<True Range(m)>,<Est. Range(m)>,<Std dev(m)>,<Successes#>,<Burst#>,<RSSI(dBm)>,<Ch-MHz>,<AP-SSID>,<RTT AP?>
538507116,0.5,19.75,6.825,3,24,-72,2412,FTM_ORANGE,1
538507627,0.5,10.0,6.345,7,24,-69,2412,FTM_ORANGE,1
538508648,0.5,19.0,5.085,6,24,-67,2412,FTM_ORANGE,1
538509152,0.5,15.125,5.04,8,24,-53,2412,FTM_ORANGE,1
538509660,0.5,16.187,4.8,6,24,-60,2412,FTM_ORANGE,1
538510170,0.5,9.437,1.275,2,24,-64,2412,FTM_ORANGE,1
538510682,0.5,13.187,6.615,5,24,-60,2412,FTM_ORANGE,1
538511202,0.5,12.125,5.94,6,24,-68,2412,FTM_ORANGE,1
538511742,0.5,16.625,2.385,4,24,-61,2412,FTM_ORANGE,1
538512259,0.5,11.375,5.775,6,24,-60,2412,FTM_ORANGE,1
538512780,0.5,15.0,5.445,7,24,-53,2412,FTM_ORANGE,1
538513294,0.5,15.562,4.935,6,24,-67,2412,FTM_ORANGE,1
538513806,0.5,15.75,5.745,6,24,-62,2412,FTM_ORANGE,1
538514343,0.5,12.437,4.665,6,24,-62,2412,FTM_ORANGE,1
538514857,0.5,7.625,0.375,2,24,-62,2412,FTM_ORANGE,1
538515368,0.5,12.125,5.22,4,24,-63,2412,FTM_ORANGE,1
538515884,0.5,19.0,1.725,2,24,0,2412,FTM_ORANGE,1
538516396,0.5,10.937,6.09,5,24,-61,2412,FTM_ORANGE,1
538516907,0.5,13.187,0.3,2,24,-61,2412,FTM_ORANGE,1
538517420,0.5,12.875,5.385,5,24,-61,2412,FTM_ORANGE,1
538517937,0.5,15.75,7.185,5,24,-70,2412,FTM_ORANGE,1
538518454,0.5,7.75,2.43,4,24,-61,2412,FTM_ORANGE,1
538519417,0.5,12.25,5.91,5,24,-60,2412,FTM_ORANGE,1
538519931,0.5,12.875,5.25,7,24,-67,2412,FTM_ORANGE,1
538520479,0.5,13.312,5.1,2,24,-31,2412,FTM_ORANGE,1
538520998,0.5,12.875,7.05,5,24,-69,2412,FTM_ORANGE,1
538521509,0.5,7.937,2.775,6,24,-60,2412,FTM_ORANGE,1
538522027,0.5,8.5,6.345,6,24,-65,2412,FTM_ORANGE,1
538522587,0.5,12.75,0.0,1,24,-60,2412,FTM_ORANGE,1
538523087,0.5,10.75,4.65,4,24,-61,2412,FTM_ORANGE,1
538523604,0.5,6.0,1.05,5,24,-51,2412,FTM_ORANGE,1
538524130,0.5,13.625,3.51,6,24,-60,2412,FTM_ORANGE,1
538524643,0.5,10.75,5.145,6,24,-61,2412,FTM_ORANGE,1
538525157,0.5,12.75,5.145,7,24,-61,2412,FTM_ORANGE,1
538525665,0.5,8.5,4.905,4,24,-61,2412,FTM_ORANGE,1
538526175,0.5,12.562,4.965,5,24,-60,2412,FTM_ORANGE,1
538526693,0.5,17.812,1.47,3,24,-60,2412,FTM_ORANGE,1
538527202,0.5,5.062,0.48,4,24,-60,2412,FTM_ORANGE,1
538527712,0.5,5.5,0.57,4,24,-61,2412,FTM_ORANGE,1
538528235,0.5,19.5,1.2,2,24,-61,2412,FTM_ORANGE,1
538528757,0.5,8.5,3.975,3,24,-60,2412,FTM_ORANGE,1
538529266,0.5,20.375,7.02,6,24,-69,2412,FTM_ORANGE,1
538529777,0.5,14.5,5.31,9,24,-67,2412,FTM_ORANGE,1
538530284,0.5,8.5,2.835,5,24,-61,2412,FTM_ORANGE,1
538530802,0.5,16.625,4.785,6,24,-63,2412,FTM_ORANGE,1
538531319,0.5,14.062,6.195,5,24,-71,2412,FTM_ORANGE,1
538531829,0.5,18.0,5.46,5,24,-62,2412,FTM_ORANGE,1
538532341,0.5,11.062,4.14,6,24,-63,2412,FTM_ORANGE,1
538532855,0.5,10.75,3.465,8,24,-63,2412,FTM_ORANGE,1
538533362,0.5,10.5,1.11,7,24,-63,2412,FTM_ORANGE,1
538533858,0.5,10.937,4.305,5,24,-63,2412,FTM_ORANGE,1
538534348,0.5,14.812,5.22,8,24,-69,2412,FTM_ORANGE,1
538534854,0.5,11.375,5.55,8,24,-64,2412,FTM_ORANGE,1
538535373,0.5,15.75,4.86,6,24,-70,2412,FTM_ORANGE,1
538536316,0.5,14.5,6.495,6,24,-75,2412,FTM_ORANGE,1
538536826,0.5,12.125,5.085,5,24,-62,2412,FTM_ORANGE,1
