#<Time(ms)>,<True Range(m)>,<Est. Range(m)>,<Std dev(m)>,<Successes#>,<Burst#>,<RSSI(dBm)>,<Ch-MHz>,<AP-SSID>,<RTT AP?>
16193278,0.5,18.25,2.265,7,24,-66,2412,FTM_PINK,1
16193795,0.5,22.625,5.01,6,24,-72,2412,FTM_PINK,1
16194312,0.5,34.0,7.23,5,24,-74,2412,FTM_PINK,1
16194838,0.5,32.687,2.205,4,24,-73,2412,FTM_PINK,1
16195359,0.5,24.875,5.55,8,24,-73,2412,FTM_PINK,1
16196327,0.5,22.625,6.18,6,24,-66,2412,FTM_PINK,1
16197406,0.5,22.75,6.165,6,24,-69,2412,FTM_PINK,1
16197911,0.5,18.125,2.73,7,24,-66,2412,FTM_PINK,1
16198423,0.5,26.5,6.285,7,24,-66,2412,FTM_PINK,1
16198940,0.5,19.312,3.6,5,24,-66,2412,FTM_PINK,1
16199453,0.5,24.75,3.93,5,24,-67,2412,FTM_PINK,1
16199961,0.5,21.25,10.53,7,24,-67,2412,FTM_PINK,1
16200475,0.5,19.187,0.645,5,24,-68,2412,FTM_PINK,1
16200991,0.5,24.0,6.435,6,24,-67,2412,FTM_PINK,1
16201510,0.5,23.25,5.31,6,24,-69,2412,FTM_PINK,1
16202027,0.5,23.375,5.475,6,24,-71,2412,FTM_PINK,1
16202549,0.5,22.625,4.755,7,24,-73,2412,FTM_PINK,1
16205041,0.5,17.5,0.84,5,24,-66,2412,FTM_PINK,1
16205553,0.5,21.437,4.35,7,24,-66,2412,FTM_PINK,1
16206522,0.5,25.187,4.905,6,24,-67,2412,FTM_PINK,1
16207029,0.5,23.375,6.93,6,24,-67,2412,FTM_PINK,1
16207540,0.5,24.25,6.39,7,24,-67,2412,FTM_PINK,1
16208060,0.5,20.812,5.085,6,24,-57,2412,FTM_PINK,1
16208583,0.5,22.0,4.53,6,24,-67,2412,FTM_PINK,1
16209536,0.5,20.375,0.315,6,24,-70,2412,FTM_PINK,1
16210483,0.5,23.25,5.13,8,24,-69,2412,FTM_PINK,1
16211007,0.5,24.437,4.53,5,24,-65,2412,FTM_PINK,1
16211530,0.5,19.312,4.185,6,24,-65,2412,FTM_PINK,1
16212047,0.5,21.437,3.51,6,24,-69,2412,FTM_PINK,1
16212558,0.5,24.75,4.44,5,24,-70,2412,FTM_PINK,1
16213096,0.5,21.125,3.6,5,24,-66,2412,FTM_PINK,1
16213615,0.5,24.75,5.22,6,24,-66,2412,FTM_PINK,1
16214605,0.5,23.375,5.49,5,24,-67,2412,FTM_PINK,1
16215119,0.5,23.062,5.67,8,24,-71,2412,FTM_PINK,1
16215630,0.5,24.437,6.6,6,24,-68,2412,FTM_PINK,1
16216152,0.5,18.562,0.615,4,24,-68,2412,FTM_PINK,1
16216676,0.5,24.25,6.66,7,24,-67,2412,FTM_PINK,1
16217191,0.5,22.5,5.085,8,24,-67,2412,FTM_PINK,1
16217705,0.5,21.125,5.385,6,24,-67,2412,FTM_PINK,1
16218215,0.5,25.0,6.495,6,24,-67,2412,FTM_PINK,1
16218730,0.5,21.125,5.46,7,24,-67,2412,FTM_PINK,1
16219246,0.5,23.687,5.61,6,24,-67,2412,FTM_PINK,1
16219763,0.5,26.375,5.235,6,24,-67,2412,FTM_PINK,1
16220278,0.5,18.875,1.815,7,24,-68,2412,FTM_PINK,1
16221301,0.5,23.5,4.14,6,24,-68,2412,FTM_PINK,1
16221846,0.5,22.0,4.47,6,24,-68,2412,FTM_PINK,1
16222367,0.5,24.875,6.465,7,24,-68,2412,FTM_PINK,1
16222882,0.5,25.625,5.625,9,24,-68,2412,FTM_PINK,1
