#<Time(ms)>,<True Range(m)>,<Est. Range(m)>,<Std dev(m)>,<Successes#>,<Burst#>,<RSSI(dBm)>,<Ch-MHz>,<AP-SSID>,<RTT AP?>
15187651,0.5,24.25,5.295,6,24,-61,2412,FTM_GREEN,1
15188160,0.5,24.25,1.35,7,24,-63,2412,FTM_GREEN,1
15188718,0.5,25.0,3.825,6,24,-61,2412,FTM_GREEN,1
15189234,0.5,16.75,3.915,8,24,-58,2412,FTM_GREEN,1
15190196,0.5,17.812,4.335,5,24,-54,2412,FTM_GREEN,1
15190717,0.5,12.875,1.545,5,24,-57,2412,FTM_GREEN,1
15191234,0.5,13.625,2.82,8,24,-56,2412,FTM_GREEN,1
15191749,0.5,16.5,5.205,7,24,-54,2412,FTM_GREEN,1
15193129,0.5,14.5,4.5,10,24,-54,2412,FTM_GREEN,1
15193677,0.5,18.25,6.285,7,24,-62,2412,FTM_GREEN,1
15194708,0.5,19.75,6.0,5,24,-59,2412,FTM_GREEN,1
15195226,0.5,17.812,2.835,6,24,-61,2412,FTM_GREEN,1
15195748,0.5,11.687,0.12,4,24,-60,2412,FTM_GREEN,1
15196262,0.5,18.875,5.85,7,24,-59,2412,FTM_GREEN,1
15196819,0.5,11.25,2.175,8,24,-57,2412,FTM_GREEN,1
15197340,0.5,13.937,1.605,8,24,-64,2412,FTM_GREEN,1
15197888,0.5,19.937,5.775,6,24,-56,2412,FTM_GREEN,1
15198401,0.5,15.562,4.77,5,24,-58,2412,FTM_GREEN,1
15198921,0.5,15.75,2.565,6,24,-57,2412,FTM_GREEN,1
15199433,0.5,15.562,4.725,7,24,-58,2412,FTM_GREEN,1
15199985,0.5,14.5,0.915,5,24,-58,2412,FTM_GREEN,1
15200514,0.5,15.125,0.6,4,24,-57,2412,FTM_GREEN,1
15201031,0.5,15.562,4.8,5,24,-58,2412,FTM_GREEN,1
15201548,0.5,12.75,0.285,3,24,-57,2412,FTM_GREEN,1
15202070,0.5,21.0,7.32,6,24,-56,2412,FTM_GREEN,1
15202588,0.5,16.75,2.91,6,24,-56,2412,FTM_GREEN,1
15203106,0.5,18.875,5.595,7,24,-56,2412,FTM_GREEN,1
15203627,0.5,17.812,5.715,7,24,-57,2412,FTM_GREEN,1
15204145,0.5,16.187,0.825,4,24,-56,2412,FTM_GREEN,1
15204655,0.5,18.0,5.445,8,24,-56,2412,FTM_GREEN,1
15205172,0.5,19.625,6.195,5,24,-57,2412,FTM_GREEN,1
15205679,0.5,14.812,1.905,6,24,-56,2412,FTM_GREEN,1
15206192,0.5,26.25,0.255,5,24,-69,2412,FTM_GREEN,1
15206710,0.5,21.437,3.75,5,24,-57,2412,FTM_GREEN,1
15207256,0.5,17.812,5.985,8,24,-57,2412,FTM_GREEN,1
15208205,0.5,18.562,6.345,6,24,-56,2412,FTM_GREEN,1
15208717,0.5,20.375,5.205,6,24,-57,2412,FTM_GREEN,1
15209654,0.5,17.687,4.86,6,24,-57,2412,FTM_GREEN,1
15210166,0.5,19.187,5.385,7,24,-56,2412,FTM_GREEN,1
15210679,0.5,16.187,5.85,8,24,-62,2412,FTM_GREEN,1
15211190,0.5,15.25,4.11,9,24,-56,2412,FTM_GREEN,1
15212131,0.5,19.75,6.45,7,24,-56,2412,FTM_GREEN,1
15212649,0.5,12.125,1.2,5,24,-57,2412,FTM_GREEN,1
15213155,0.5,20.25,7.02,7,24,-57,2412,FTM_GREEN,1
15213670,0.5,13.937,2.19,5,24,-57,2412,FTM_GREEN,1
15214182,0.5,15.875,5.46,4,24,-57,2412,FTM_GREEN,1
15214690,0.5,22.312,4.545,6,24,-57,2412,FTM_GREEN,1
15215208,0.5,20.25,5.475,5,24,-56,2412,FTM_GREEN,1
15215718,0.5,17.375,5.16,5,24,-57,2412,FTM_GREEN,1
15216231,0.5,13.75,0.72,4,24,-57,2412,FTM_GREEN,1
15216739,0.5,23.687,0.615,3,24,-57,2412,FTM_GREEN,1
15217252,0.5,18.562,6.42,8,24,-57,2412,FTM_GREEN,1
