#<Time(ms)>,<True Range(m)>,<Est. Range(m)>,<Std dev(m)>,<Successes#>,<Burst#>,<RSSI(dBm)>,<Ch-MHz>,<AP-SSID>,<RTT AP?>
154849403,0.5,31.312,6.24,6,24,-66,2412,FTM_GREEN,1
154849937,0.5,36.125,1.05,3,24,-62,2412,FTM_GREEN,1
154850462,0.5,32.5,6.075,7,24,-63,2412,FTM_GREEN,1
154851000,0.5,27.875,4.77,5,24,-60,2412,FTM_GREEN,1
154852350,0.5,23.375,4.56,5,24,-60,2412,FTM_GREEN,1
154852886,0.5,26.25,4.17,6,24,-68,2412,FTM_GREEN,1
154853419,0.5,27.25,5.82,6,24,-61,2412,FTM_GREEN,1
154853959,0.5,25.312,5.28,6,24,-67,2412,FTM_GREEN,1
154854490,0.5,24.125,5.25,6,24,-59,2412,FTM_GREEN,1
154855030,0.5,21.437,0.0,1,24,-60,2412,FTM_GREEN,1
154855575,0.5,25.312,4.455,7,24,-63,2412,FTM_GREEN,1
154856104,0.5,25.5,5.235,6,24,-59,2412,FTM_GREEN,1
154856641,0.5,27.875,5.52,6,24,-58,2412,FTM_GREEN,1
154857176,0.5,32.812,0.855,5,24,-72,2412,FTM_GREEN,1
154857720,0.5,30.875,6.405,6,24,-64,2412,FTM_GREEN,1
154858259,0.5,25.937,3.795,4,24,-82,2412,FTM_GREEN,1
154858791,0.5,30.0,5.43,6,24,-61,2412,FTM_GREEN,1
154859322,0.5,27.0,5.505,6,24,-59,2412,FTM_GREEN,1
154859847,0.5,24.875,6.525,7,24,-60,2412,FTM_GREEN,1
154860378,0.5,27.875,4.47,5,24,-59,2412,FTM_GREEN,1
154860917,0.5,29.5,5.28,6,24,-59,2412,FTM_GREEN,1
154861460,0.5,33.562,1.23,4,24,-67,2412,FTM_GREEN,1
154862002,0.5,27.562,4.395,4,24,-61,2412,FTM_GREEN,1
154862533,0.5,27.0,5.16,4,24,-60,2412,FTM_GREEN,1
154865325,0.5,30.437,3.915,7,24,-67,2412,FTM_GREEN,1
154866633,0.5,33.562,4.665,6,24,-68,2412,FTM_GREEN,1
154867162,0.5,30.875,5.295,6,24,-60,2412,FTM_GREEN,1
154867705,0.5,43.625,4.86,7,24,-61,2412,FTM_GREEN,1
154868237,0.5,27.75,6.09,6,24,-62,2412,FTM_GREEN,1
154868754,0.5,30.25,5.565,5,24,-57,2412,FTM_GREEN,1
154869296,0.5,23.5,1.74,5,24,-61,2412,FTM_GREEN,1
154869833,0.5,26.687,5.145,7,24,-67,2412,FTM_GREEN,1
154870368,0.5,35.5,0.525,4,24,-61,2412,FTM_GREEN,1
154870914,0.5,32.687,1.485,6,24,-61,2412,FTM_GREEN,1
154871438,0.5,23.25,1.155,4,24,-61,2412,FTM_GREEN,1
154871979,0.5,33.562,1.335,6,24,-61,2412,FTM_GREEN,1
154872519,0.5,35.062,0.915,4,24,-65,2412,FTM_GREEN,1
154873050,0.5,25.5,3.72,6,24,-67,2412,FTM_GREEN,1
154873580,0.5,26.812,4.2,5,24,-60,2412,FTM_GREEN,1
154874120,0.5,27.0,5.205,7,24,-60,2412,FTM_GREEN,1
154874658,0.5,28.187,5.835,6,24,-67,2412,FTM_GREEN,1
154875192,0.5,24.562,0.81,4,24,-60,2412,FTM_GREEN,1
154875722,0.5,26.812,6.03,6,24,-60,2412,FTM_GREEN,1
154876246,0.5,25.312,2.175,5,24,-65,2412,FTM_GREEN,1
154876784,0.5,25.0,3.72,6,24,-67,2412,FTM_GREEN,1
154877325,0.5,26.687,5.055,7,24,-63,2412,FTM_GREEN,1
