#<Time(ms)>,<True Range(m)>,<Est. Range(m)>,<Std dev(m)>,<Successes#>,<Burst#>,<RSSI(dBm)>,<Ch-MHz>,<AP-SSID>,<RTT AP?>
157893157,0.5,45.25,6.66,6,24,-67,2412,FTM_BLUE,1
157894248,0.5,29.812,5.535,4,24,-72,2412,FTM_BLUE,1
157894799,0.5,17.25,1.44,4,24,-42,2412,FTM_BLUE,1
157895342,0.5,21.437,5.49,6,24,-64,2412,FTM_BLUE,1
157895879,0.5,22.937,3.93,4,24,-56,2412,FTM_BLUE,1
157896417,0.5,22.625,5.235,6,24,-57,2412,FTM_BLUE,1
157896965,0.5,16.312,1.755,3,24,-58,2412,FTM_BLUE,1
157897512,0.5,17.375,1.065,3,24,-58,2412,FTM_BLUE,1
157898053,0.5,23.812,4.755,4,24,-69,2412,FTM_BLUE,1
157898599,0.5,18.0,3.345,5,24,-58,2412,FTM_BLUE,1
157899140,0.5,23.812,5.31,6,24,-62,2412,FTM_BLUE,1
157899666,0.5,20.5,3.795,6,24,-58,2412,FTM_BLUE,1
157900199,0.5,26.812,4.035,3,24,-39,2412,FTM_BLUE,1
157900762,0.5,29.375,4.68,6,24,-59,2412,FTM_BLUE,1
157901298,0.5,24.125,6.48,6,24,-64,2412,FTM_BLUE,1
157901843,0.5,19.5,4.56,5,24,-57,2412,FTM_BLUE,1
157902397,0.5,24.25,5.745,4,24,-57,2412,FTM_BLUE,1
157902938,0.5,23.25,5.055,4,24,-57,2412,FTM_BLUE,1
157903486,0.5,24.0,4.08,4,24,-57,2412,FTM_BLUE,1
157904042,0.5,22.0,5.325,8,24,-56,2412,FTM_BLUE,1
157904578,0.5,23.687,5.445,5,24,-56,2412,FTM_BLUE,1
157905109,0.5,22.312,5.955,6,24,-57,2412,FTM_BLUE,1
157905660,0.5,24.875,3.315,4,24,-57,2412,FTM_BLUE,1
157906206,0.5,23.375,6.105,6,24,-57,2412,FTM_BLUE,1
157906730,0.5,19.187,2.955,5,24,-57,2412,FTM_BLUE,1
157907284,0.5,21.437,6.9,6,24,-58,2412,FTM_BLUE,1
157907834,0.5,23.687,6.45,6,24,-63,2412,FTM_BLUE,1
157908373,0.5,25.0,6.06,6,24,-69,2412,FTM_BLUE,1
157908920,0.5,22.625,4.035,4,24,-57,2412,FTM_BLUE,1
157909471,0.5,18.125,2.37,6,24,-63,2412,FTM_BLUE,1
157910468,0.5,13.5,0.645,3,24,-57,2412,FTM_BLUE,1
157911016,0.5,22.75,7.035,6,24,-57,2412,FTM_BLUE,1
157911544,0.5,20.25,4.035,6,24,-57,2412,FTM_BLUE,1
157912093,0.5,20.812,3.96,4,24,-57,2412,FTM_BLUE,1
157912649,0.5,22.937,4.995,6,24,-58,2412,FTM_BLUE,1
157913182,0.5,24.875,4.56,6,24,-64,2412,FTM_BLUE,1
157913735,0.5,20.375,5.175,4,24,-68,2412,FTM_BLUE,1
157914291,0.5,17.062,1.065,5,24,-57,2412,FTM_BLUE,1
157915284,0.5,15.25,1.05,5,24,-57,2412,FTM_BLUE,1
157915833,0.5,20.25,2.61,4,24,-58,2412,FTM_BLUE,1
157916367,0.5,19.187,4.89,5,24,-57,2412,FTM_BLUE,1
157916921,0.5,18.0,0.495,3,24,-58,2412,FTM_BLUE,1
157917471,0.5,25.5,5.055,6,24,-65,2412,FTM_BLUE,1
157918000,0.5,21.75,6.465,5,24,-65,2412,FTM_BLUE,1
157918546,0.5,24.875,5.775,6,24,-65,2412,FTM_BLUE,1
157919099,0.5,17.062,3.24,5,24,-57,2412,FTM_BLUE,1
157919634,0.5,22.187,6.18,5,24,-63,2412,FTM_BLUE,1
157921025,0.5,21.0,4.335,6,24,-57,2412,FTM_BLUE,1
157921568,0.5,15.125,0.87,4,24,-57,2412,FTM_BLUE,1
157922936,0.5,13.312,0.345,4,24,-71,2412,FTM_BLUE,1
