#<Time(ms)>,<True Range(m)>,<Est. Range(m)>,<Std dev(m)>,<Successes#>,<Burst#>,<RSSI(dBm)>,<Ch-MHz>,<AP-SSID>,<RTT AP?>
157726453,0.5,25.312,4.395,4,24,-61,2412,FTM_ORANGE,1
157726991,0.5,38.375,2.73,4,24,-62,2412,FTM_ORANGE,1
157727533,0.5,27.125,0.825,3,24,-61,2412,FTM_ORANGE,1
157728072,0.5,31.5,2.94,6,24,-60,2412,FTM_ORANGE,1
157728602,0.5,27.437,0.675,3,24,-72,2412,FTM_ORANGE,1
157729150,0.5,32.062,4.215,6,24,-61,2412,FTM_ORANGE,1
157729684,0.5,24.75,4.86,6,24,-61,2412,FTM_ORANGE,1
157730228,0.5,25.625,0.54,4,24,-61,2412,FTM_ORANGE,1
157730773,0.5,34.75,5.715,6,24,-60,2412,FTM_ORANGE,1
157731320,0.5,33.437,6.81,6,24,-76,2412,FTM_ORANGE,1
157731874,0.5,36.25,6.555,4,24,-61,2412,FTM_ORANGE,1
157732421,0.5,30.125,5.22,6,24,-60,2412,FTM_ORANGE,1
157732958,0.5,30.75,3.06,5,24,-61,2412,FTM_ORANGE,1
157733502,0.5,36.75,7.26,4,24,-61,2412,FTM_ORANGE,1
157734058,0.5,33.25,4.14,4,24,-61,2412,FTM_ORANGE,1
157734591,0.5,40.937,0.525,3,24,-61,2412,FTM_ORANGE,1
157735140,0.5,32.062,5.895,5,24,-60,2412,FTM_ORANGE,1
157735691,0.5,28.0,2.16,4,24,-61,2412,FTM_ORANGE,1
157736226,0.5,34.312,5.16,4,24,-61,2412,FTM_ORANGE,1
157736765,0.5,28.5,5.235,6,24,-61,2412,FTM_ORANGE,1
157737311,0.5,34.625,0.54,5,24,-62,2412,FTM_ORANGE,1
157737861,0.5,37.0,0.0,1,24,-62,2412,FTM_ORANGE,1
157738397,0.5,25.625,3.63,5,24,-63,2412,FTM_ORANGE,1
157738954,0.5,26.25,4.965,5,24,-70,2412,FTM_ORANGE,1
157739500,0.5,32.687,5.19,6,24,-60,2412,FTM_ORANGE,1
157740025,0.5,36.875,5.04,7,24,-61,2412,FTM_ORANGE,1
157740566,0.5,35.062,5.37,7,24,-61,2412,FTM_ORANGE,1
157741122,0.5,31.5,5.55,5,24,-63,2412,FTM_ORANGE,1
157742051,0.5,36.125,0.12,3,24,-61,2412,FTM_ORANGE,1
157742600,0.5,33.125,5.445,6,24,-66,2412,FTM_ORANGE,1
157743151,0.5,34.0,5.13,5,24,-61,2412,FTM_ORANGE,1
157743699,0.5,23.812,2.685,4,24,-65,2412,FTM_ORANGE,1
157744238,0.5,27.875,6.375,6,24,-65,2412,FTM_ORANGE,1
157744787,0.5,32.375,6.18,6,24,-68,2412,FTM_ORANGE,1
157745330,0.5,31.5,4.215,5,24,-72,2412,FTM_ORANGE,1
157745874,0.5,27.75,5.79,6,24,-69,2412,FTM_ORANGE,1
157746422,0.5,27.875,5.115,6,24,-66,2412,FTM_ORANGE,1
157746970,0.5,30.125,5.745,6,24,-76,2412,FTM_ORANGE,1
157747506,0.5,24.875,6.525,6,24,-67,2412,FTM_ORANGE,1
157748060,0.5,30.125,6.705,6,24,-68,2412,FTM_ORANGE,1
157748604,0.5,26.687,5.28,7,24,-73,2412,FTM_ORANGE,1
157749145,0.5,22.0,6.045,4,24,-65,2412,FTM_ORANGE,1
157749684,0.5,36.125,0.96,5,24,-75,2412,FTM_ORANGE,1
157750236,0.5,29.375,4.755,5,24,-63,2412,FTM_ORANGE,1
157750778,0.5,29.687,5.925,5,24,-68,2412,FTM_ORANGE,1
157751333,0.5,26.812,5.085,6,24,-65,2412,FTM_ORANGE,1
157751881,0.5,24.875,6.36,6,24,-73,2412,FTM_ORANGE,1
157752411,0.5,24.0,4.995,4,24,-66,2412,FTM_ORANGE,1
157752960,0.5,25.187,6.735,6,24,-69,2412,FTM_ORANGE,1
157753507,0.5,24.562,3.99,6,24,-72,2412,FTM_ORANGE,1
157754050,0.5,20.687,4.545,6,24,-66,2412,FTM_ORANGE,1
157754593,0.5,22.312,1.665,5,24,-73,2412,FTM_ORANGE,1
157755139,0.5,30.875,1.32,5,24,-66,2412,FTM_ORANGE,1
157755679,0.5,26.062,3.945,13,24,-66,2412,FTM_ORANGE,1
157756217,0.5,23.375,5.175,8,24,-66,2412,FTM_ORANGE,1
