#<Time(ms)>,<True Range(m)>,<Est. Range(m)>,<Std dev(m)>,<Successes#>,<Burst#>,<RSSI(dBm)>,<Ch-MHz>,<AP-SSID>,<RTT AP?>
155547587,0.5,14.25,4.935,6,24,-51,2412,FTM_PINK,1
155548120,0.5,12.125,3.36,5,24,-51,2412,FTM_PINK,1
155548658,0.5,13.312,3.81,5,24,-52,2412,FTM_PINK,1
155549209,0.5,10.0,0.18,3,24,-53,2412,FTM_PINK,1
155549759,0.5,8.687,4.83,4,24,-52,2412,FTM_PINK,1
155550291,0.5,13.75,7.215,5,24,-52,2412,FTM_PINK,1
155550838,0.5,10.75,4.59,7,24,-52,2412,FTM_PINK,1
155551376,0.5,9.875,4.02,6,24,-52,2412,FTM_PINK,1
155551917,0.5,9.75,3.81,4,24,-52,2412,FTM_PINK,1
155552458,0.5,10.187,2.67,5,24,-52,2412,FTM_PINK,1
155553005,0.5,11.375,4.305,5,24,-52,2412,FTM_PINK,1
155553551,0.5,10.5,3.93,4,24,-52,2412,FTM_PINK,1
155554079,0.5,12.75,5.82,6,24,-61,2412,FTM_PINK,1
155554624,0.5,17.375,3.075,4,24,-52,2412,FTM_PINK,1
155555175,0.5,9.437,3.195,6,24,-52,2412,FTM_PINK,1
155555716,0.5,10.5,5.265,4,24,-52,2412,FTM_PINK,1
155556265,0.5,9.562,4.305,6,24,-52,2412,FTM_PINK,1
155556819,0.5,12.125,5.04,6,24,-51,2412,FTM_PINK,1
155557369,0.5,8.25,3.81,6,24,-52,2412,FTM_PINK,1
155557904,0.5,11.375,6.015,6,24,-58,2412,FTM_PINK,1
155558448,0.5,10.937,5.76,6,24,-52,2412,FTM_PINK,1
155558994,0.5,9.437,4.26,4,24,-53,2412,FTM_PINK,1
155559537,0.5,10.625,4.14,6,24,-52,2412,FTM_PINK,1
155560081,0.5,5.687,0.345,5,24,-52,2412,FTM_PINK,1
155560629,0.5,9.437,3.495,4,24,-52,2412,FTM_PINK,1
155561176,0.5,10.937,5.775,6,24,-53,2412,FTM_PINK,1
155561725,0.5,4.187,4.245,4,24,-51,2412,FTM_PINK,1
155562261,0.5,7.937,6.885,6,24,-52,2412,FTM_PINK,1
155562804,0.5,11.25,4.155,4,24,-53,2412,FTM_PINK,1
155563353,0.5,4.625,2.325,5,24,-52,2412,FTM_PINK,1
155563898,0.5,9.562,5.85,5,24,-52,2412,FTM_PINK,1
155565958,0.5,12.125,5.535,6,24,-59,2412,FTM_PINK,1
155566499,0.5,15.125,4.38,6,24,-56,2412,FTM_PINK,1
155567030,0.5,6.562,1.455,4,24,-54,2412,FTM_PINK,1
155567566,0.5,6.437,0.735,4,24,-59,2412,FTM_PINK,1
155568111,0.5,11.5,3.42,7,24,-53,2412,FTM_PINK,1
155568644,0.5,9.125,0.84,6,24,-53,2412,FTM_PINK,1
155569179,0.5,8.5,3.57,5,24,-60,2412,FTM_PINK,1
155569718,0.5,10.75,3.78,6,24,-53,2412,FTM_PINK,1
155570246,0.5,10.75,2.91,4,24,-53,2412,FTM_PINK,1
155570770,0.5,18.562,3.705,7,24,-54,2412,FTM_PINK,1
155571317,0.5,12.0,5.46,5,24,-42,2412,FTM_PINK,1
155571852,0.5,15.125,4.2,5,24,-53,2412,FTM_PINK,1
155572388,0.5,15.875,7.125,5,24,-61,2412,FTM_PINK,1
155572925,0.5,9.875,4.545,6,24,-52,2412,FTM_PINK,1
155573457,0.5,15.875,2.58,3,24,-53,2412,FTM_PINK,1
155573986,0.5,13.937,4.62,6,24,-54,2412,FTM_PINK,1
155574527,0.5,18.875,1.185,5,24,-52,2412,FTM_PINK,1
155575509,0.5,10.5,3.57,6,24,-52,2412,FTM_PINK,1
155576052,0.5,11.5,3.105,4,24,-52,2412,FTM_PINK,1
155576585,0.5,6.875,1.05,5,24,-53,2412,FTM_PINK,1
155577121,0.5,10.187,6.495,6,24,-52,2412,FTM_PINK,1
