#<Time(ms)>,<True Range(m)>,<Est. Range(m)>,<Std dev(m)>,<Successes#>,<Burst#>,<RSSI(dBm)>,<Ch-MHz>,<AP-SSID>,<RTT AP?>
14594825,0.5,21.125,5.865,8,24,-61,2412,FTM_ORANGE,1
14595342,0.5,19.625,5.37,6,24,-63,2412,FTM_ORANGE,1
14595864,0.5,17.687,5.775,8,24,-55,2412,FTM_ORANGE,1
14596388,0.5,17.062,4.98,5,24,-57,2412,FTM_ORANGE,1
14597427,0.5,28.187,0.765,5,24,-67,2412,FTM_ORANGE,1
14598005,0.5,18.875,4.41,4,24,-61,2412,FTM_ORANGE,1
14598560,0.5,17.687,2.43,5,24,-61,2412,FTM_ORANGE,1
14599085,0.5,23.062,5.88,6,24,-59,2412,FTM_ORANGE,1
14599646,0.5,15.875,0.12,5,24,-61,2412,FTM_ORANGE,1
14600169,0.5,16.0,1.59,6,24,-59,2412,FTM_ORANGE,1
14600720,0.5,15.875,2.07,7,24,-56,2412,FTM_ORANGE,1
14601237,0.5,25.5,1.35,4,24,-60,2412,FTM_ORANGE,1
14601756,0.5,19.312,4.545,7,24,-58,2412,FTM_ORANGE,1
14602265,0.5,12.75,0.27,4,24,-55,2412,FTM_ORANGE,1
14602783,0.5,15.562,4.68,7,24,-67,2412,FTM_ORANGE,1
14603311,0.5,20.25,6.765,6,24,-59,2412,FTM_ORANGE,1
14603821,0.5,20.812,5.85,6,24,-60,2412,FTM_ORANGE,1
14604333,0.5,18.875,5.28,5,24,-61,2412,FTM_ORANGE,1
14604846,0.5,24.25,6.03,6,24,-61,2412,FTM_ORANGE,1
14605787,0.5,21.125,5.64,9,24,-60,2412,FTM_ORANGE,1
14606307,0.5,21.75,3.585,5,24,-60,2412,FTM_ORANGE,1
14606830,0.5,20.687,5.985,6,24,-50,2412,FTM_ORANGE,1
14607342,0.5,14.062,1.335,7,24,-57,2412,FTM_ORANGE,1
14607855,0.5,13.937,0.645,5,24,-57,2412,FTM_ORANGE,1
14608882,0.5,14.375,1.86,7,24,-58,2412,FTM_ORANGE,1
14609402,0.5,23.5,0.0,1,24,-56,2412,FTM_ORANGE,1
14609917,0.5,16.625,1.515,5,24,-59,2412,FTM_ORANGE,1
14610840,0.5,21.75,6.675,6,24,-56,2412,FTM_ORANGE,1
14611359,0.5,16.312,3.42,6,24,-56,2412,FTM_ORANGE,1
14611883,0.5,20.25,5.325,2,24,-55,2412,FTM_ORANGE,1
14612401,0.5,18.25,5.91,7,24,-57,2412,FTM_ORANGE,1
14612913,0.5,20.687,5.235,6,24,-55,2412,FTM_ORANGE,1
14613425,0.5,20.5,5.295,6,24,-58,2412,FTM_ORANGE,1
14613934,0.5,16.937,3.36,6,24,-58,2412,FTM_ORANGE,1
14617104,0.5,15.25,1.305,8,24,-56,2412,FTM_ORANGE,1
14617624,0.5,19.937,5.31,7,24,-57,2412,FTM_ORANGE,1
14618165,0.5,19.312,5.925,5,24,-58,2412,FTM_ORANGE,1
14618670,0.5,18.0,4.635,6,24,-66,2412,FTM_ORANGE,1
14619224,0.5,19.187,5.235,6,24,-58,2412,FTM_ORANGE,1
14619745,0.5,21.0,6.525,6,24,-58,2412,FTM_ORANGE,1
14620256,0.5,14.812,1.23,5,24,-58,2412,FTM_ORANGE,1
14623612,0.5,22.5,2.925,2,24,-55,2412,FTM_ORANGE,1
14624457,0.5,12.437,1.185,5,24,-56,2412,FTM_ORANGE,1
