#<Time(ms)>,<True Range(m)>,<Est. Range(m)>,<Std dev(m)>,<Successes#>,<Burst#>,<RSSI(dBm)>,<Ch-MHz>,<AP-SSID>,<RTT AP?>
14506624,0.5,14.687,4.155,5,24,-57,2412,FTM_BLUE,1
14507126,0.5,15.0,1.785,10,24,-62,2412,FTM_BLUE,1
14508100,0.5,13.187,1.71,5,24,-60,2412,FTM_BLUE,1
14508622,0.5,19.187,5.4,6,24,-60,2412,FTM_BLUE,1
14509129,0.5,19.625,4.875,6,24,-59,2412,FTM_BLUE,1
14510058,0.5,14.375,3.375,5,24,-61,2412,FTM_BLUE,1
14510574,0.5,15.0,1.125,6,24,-58,2412,FTM_BLUE,1
14511099,0.5,14.375,1.065,5,24,-58,2412,FTM_BLUE,1
14511617,0.5,18.437,6.24,5,24,-58,2412,FTM_BLUE,1
14512226,0.5,18.25,3.84,7,24,-58,2412,FTM_BLUE,1
14513264,0.5,16.312,2.13,7,24,-57,2412,FTM_BLUE,1
14513782,0.5,17.812,5.505,5,24,-58,2412,FTM_BLUE,1
14515232,0.5,14.5,1.395,6,24,-57,2412,FTM_BLUE,1
14516151,0.5,22.75,5.49,6,24,-59,2412,FTM_BLUE,1
14516673,0.5,20.5,5.58,7,24,-59,2412,FTM_BLUE,1
14517196,0.5,14.062,3.27,7,24,-62,2412,FTM_BLUE,1
14517711,0.5,16.5,4.02,6,24,-60,2412,FTM_BLUE,1
14518231,0.5,20.812,5.34,6,24,-61,2412,FTM_BLUE,1
14518747,0.5,18.875,5.73,8,24,-60,2412,FTM_BLUE,1
14519257,0.5,12.437,0.495,5,24,-58,2412,FTM_BLUE,1
14519781,0.5,20.5,7.44,6,24,-58,2412,FTM_BLUE,1
14522620,0.5,18.875,5.625,8,24,-58,2412,FTM_BLUE,1
14523137,0.5,15.562,4.35,9,24,-60,2412,FTM_BLUE,1
14523653,0.5,16.5,1.275,6,24,-61,2412,FTM_BLUE,1
14524169,0.5,17.812,3.165,7,24,-63,2412,FTM_BLUE,1
14524682,0.5,14.812,4.335,7,24,-58,2412,FTM_BLUE,1
14525202,0.5,12.875,0.66,6,24,-58,2412,FTM_BLUE,1
14525712,0.5,12.562,1.545,6,24,-57,2412,FTM_BLUE,1
14526759,0.5,14.25,2.1,9,24,-61,2412,FTM_BLUE,1
14527275,0.5,12.562,5.715,7,24,-69,2412,FTM_BLUE,1
14527797,0.5,10.5,2.925,7,24,-60,2412,FTM_BLUE,1
14528322,0.5,15.25,6.54,6,24,-63,2412,FTM_BLUE,1
14528835,0.5,13.625,5.715,6,24,-51,2412,FTM_BLUE,1
14529355,0.5,12.875,1.11,5,24,-62,2412,FTM_BLUE,1
14529873,0.5,9.25,0.885,4,24,-61,2412,FTM_BLUE,1
14530394,0.5,11.812,2.835,6,24,-60,2412,FTM_BLUE,1
14530912,0.5,18.0,5.985,5,24,-61,2412,FTM_BLUE,1
14533452,0.5,25.187,1.695,5,24,-71,2412,FTM_BLUE,1
14533976,0.5,16.187,4.845,7,24,-64,2412,FTM_BLUE,1
14534494,0.5,15.125,6.255,5,24,-62,2412,FTM_BLUE,1
