#<Time(ms)>,<True Range(m)>,<Est. Range(m)>,<Std dev(m)>,<Successes#>,<Burst#>,<RSSI(dBm)>,<Ch-MHz>,<AP-SSID>,<RTT AP?>
153610834,0.5,18.75,4.95,6,24,-52,2412,FTM_PINK,1
153611373,0.5,16.625,3.66,5,24,-53,2412,FTM_PINK,1
153611908,0.5,22.937,2.22,4,24,-53,2412,FTM_PINK,1
153612448,0.5,14.687,0.48,4,24,-53,2412,FTM_PINK,1
153612994,0.5,20.812,4.875,6,24,-53,2412,FTM_PINK,1
153613528,0.5,17.812,2.82,4,24,-52,2412,FTM_PINK,1
153614063,0.5,19.187,5.43,4,24,-52,2412,FTM_PINK,1
153614588,0.5,15.0,0.435,3,24,-52,2412,FTM_PINK,1
153615123,0.5,21.562,3.615,8,24,-51,2412,FTM_PINK,1
153615658,0.5,18.75,5.19,6,24,-51,2412,FTM_PINK,1
153616577,0.5,20.062,5.415,5,24,-53,2412,FTM_PINK,1
153617120,0.5,14.375,0.3,2,24,-54,2412,FTM_PINK,1
153617649,0.5,18.75,4.665,6,24,-54,2412,FTM_PINK,1
153619451,0.5,18.125,4.08,4,24,-55,2412,FTM_PINK,1
153619991,0.5,18.75,5.58,8,24,-55,2412,FTM_PINK,1
153620527,0.5,18.437,5.28,6,24,-54,2412,FTM_PINK,1
153621068,0.5,19.0,4.815,7,24,-54,2412,FTM_PINK,1
153622024,0.5,19.0,5.715,6,24,-57,2412,FTM_PINK,1
153622562,0.5,16.75,5.04,4,24,-56,2412,FTM_PINK,1
153623089,0.5,20.5,4.2,5,24,-55,2412,FTM_PINK,1
153623632,0.5,15.125,2.415,5,24,-55,2412,FTM_PINK,1
153624162,0.5,18.75,5.505,5,24,-55,2412,FTM_PINK,1
153625554,0.5,24.875,2.58,3,24,-57,2412,FTM_PINK,1
153626095,0.5,18.437,6.78,6,24,-56,2412,FTM_PINK,1
153626641,0.5,20.25,5.22,6,24,-56,2412,FTM_PINK,1
153627165,0.5,20.375,5.685,7,24,-60,2412,FTM_PINK,1
153627694,0.5,17.812,5.22,5,24,-55,2412,FTM_PINK,1
153628233,0.5,20.375,5.43,5,24,-55,2412,FTM_PINK,1
153628771,0.5,20.062,6.045,6,24,-55,2412,FTM_PINK,1
153629296,0.5,21.0,5.235,6,24,-60,2412,FTM_PINK,1
153629833,0.5,18.75,4.365,6,24,-55,2412,FTM_PINK,1
153630367,0.5,21.125,5.535,5,24,-44,2412,FTM_PINK,1
153630905,0.5,18.875,6.315,4,24,-55,2412,FTM_PINK,1
153631447,0.5,14.812,1.875,6,24,-55,2412,FTM_PINK,1
153631991,0.5,20.687,6.255,6,24,-55,2412,FTM_PINK,1
153632530,0.5,20.687,5.46,5,24,-70,2412,FTM_PINK,1
153633065,0.5,18.875,3.795,5,24,-54,2412,FTM_PINK,1
153633600,0.5,20.062,4.545,5,24,-54,2412,FTM_PINK,1
153634127,0.5,18.562,2.385,5,24,-54,2412,FTM_PINK,1
153634663,0.5,19.0,5.385,5,24,-55,2412,FTM_PINK,1
153635204,0.5,15.437,3.69,5,24,-55,2412,FTM_PINK,1
153635736,0.5,17.25,1.545,4,24,-55,2412,FTM_PINK,1
153636289,0.5,24.875,2.475,2,24,-55,2412,FTM_PINK,1
153636824,0.5,19.5,7.29,5,24,-43,2412,FTM_PINK,1
153637358,0.5,18.0,4.875,6,24,-54,2412,FTM_PINK,1
153637903,0.5,19.187,4.83,6,24,-55,2412,FTM_PINK,1
153638429,0.5,16.0,4.89,6,24,-55,2412,FTM_PINK,1
153638963,0.5,15.125,2.94,6,24,-55,2412,FTM_PINK,1
