#<Time(ms)>,<True Range(m)>,<Est. Range(m)>,<Std dev(m)>,<Successes#>,<Burst#>,<RSSI(dBm)>,<Ch-MHz>,<AP-SSID>,<RTT AP?>
153714165,0.5,14.25,5.235,5,24,-63,2412,FTM_ORANGE,1
153714700,0.5,19.75,2.85,5,24,-59,2412,FTM_ORANGE,1
153715253,0.5,22.312,3.225,2,24,-61,2412,FTM_ORANGE,1
153715788,0.5,34.937,4.11,4,24,-61,2412,FTM_ORANGE,1
153716329,0.5,31.937,5.055,7,24,-65,2412,FTM_ORANGE,1
153716875,0.5,36.25,4.74,6,24,-60,2412,FTM_ORANGE,1
153717419,0.5,26.687,0.915,3,24,-60,2412,FTM_ORANGE,1
153717948,0.5,33.437,4.41,6,24,-67,2412,FTM_ORANGE,1
153718886,0.5,32.812,5.37,5,24,-61,2412,FTM_ORANGE,1
153719431,0.5,37.0,7.11,6,24,-61,2412,FTM_ORANGE,1
153719976,0.5,22.937,6.48,5,24,-61,2412,FTM_ORANGE,1
153720510,0.5,31.937,6.255,6,24,-60,2412,FTM_ORANGE,1
153721054,0.5,24.0,6.645,7,24,-62,2412,FTM_ORANGE,1
153721589,0.5,17.812,6.045,5,24,-69,2412,FTM_ORANGE,1
153722564,0.5,21.125,6.735,4,24,-59,2412,FTM_ORANGE,1
153723104,0.5,24.75,4.86,5,24,-61,2412,FTM_ORANGE,1
153724085,0.5,21.75,6.255,6,24,-66,2412,FTM_ORANGE,1
153724616,0.5,12.125,1.56,6,24,-59,2412,FTM_ORANGE,1
153725143,0.5,15.875,2.94,5,24,-59,2412,FTM_ORANGE,1
153725673,0.5,15.75,3.915,4,24,-66,2412,FTM_ORANGE,1
153726198,0.5,7.937,0.615,4,24,-64,2412,FTM_ORANGE,1
153726735,0.5,17.25,4.335,6,24,-59,2412,FTM_ORANGE,1
153727275,0.5,18.75,4.575,6,24,-58,2412,FTM_ORANGE,1
153728244,0.5,14.687,5.505,7,24,-58,2412,FTM_ORANGE,1
153728786,0.5,10.625,2.67,5,24,-67,2412,FTM_ORANGE,1
153729320,0.5,17.812,6.42,4,24,-59,2412,FTM_ORANGE,1
153729865,0.5,14.5,5.895,6,24,-65,2412,FTM_ORANGE,1
153730406,0.5,15.75,2.925,2,24,-57,2412,FTM_ORANGE,1
153730950,0.5,9.562,2.46,5,24,-58,2412,FTM_ORANGE,1
153731486,0.5,18.75,5.205,6,24,-66,2412,FTM_ORANGE,1
153732403,0.5,24.25,3.825,6,24,-60,2412,FTM_ORANGE,1
153732939,0.5,28.625,6.33,6,24,-60,2412,FTM_ORANGE,1
153733469,0.5,24.75,4.185,5,24,-61,2412,FTM_ORANGE,1
153734004,0.5,19.75,4.8,5,24,-48,2412,FTM_ORANGE,1
153734548,0.5,12.125,3.735,5,24,-58,2412,FTM_ORANGE,1
153735076,0.5,10.937,3.825,7,24,-58,2412,FTM_ORANGE,1
153735612,0.5,19.187,5.22,6,24,-65,2412,FTM_ORANGE,1
153736135,0.5,18.0,3.18,4,24,-59,2412,FTM_ORANGE,1
153738928,0.5,18.0,3.33,4,24,-60,2412,FTM_ORANGE,1
153739464,0.5,18.25,5.46,6,24,-60,2412,FTM_ORANGE,1
153740431,0.5,19.75,4.785,8,24,-69,2412,FTM_ORANGE,1
153740972,0.5,19.0,5.01,5,24,-59,2412,FTM_ORANGE,1
153741512,0.5,24.875,5.265,4,24,-60,2412,FTM_ORANGE,1
153742055,0.5,20.5,5.595,6,24,-68,2412,FTM_ORANGE,1
153742600,0.5,19.625,4.11,6,24,-61,2412,FTM_ORANGE,1
153743142,0.5,26.5,3.615,6,24,-61,2412,FTM_ORANGE,1
153743684,0.5,29.25,3.705,4,24,-61,2412,FTM_ORANGE,1
