#<Time(ms)>,<True Range(m)>,<Est. Range(m)>,<Std dev(m)>,<Successes#>,<Burst#>,<RSSI(dBm)>,<Ch-MHz>,<AP-SSID>,<RTT AP?>
217849352,0.5,5.812,0.0,1,24,-57,2412,FTM_BLUE,1
217849861,0.5,7.937,3.705,4,24,-45,2412,FTM_BLUE,1
217850382,0.5,4.75,5.595,6,24,-60,2412,FTM_BLUE,1
217850905,0.5,0.562,1.125,4,24,-42,2412,FTM_BLUE,1
217851434,0.5,3.437,4.155,6,24,-60,2412,FTM_BLUE,1
217851958,0.5,7.937,0.825,2,24,-61,2412,FTM_BLUE,1
217852480,0.5,2.375,3.6,5,24,-60,2412,FTM_BLUE,1
217853002,0.5,4.312,5.325,2,24,-52,2412,FTM_BLUE,1
217853519,0.5,9.437,2.19,4,24,-61,2412,FTM_BLUE,1
217854033,0.5,15.25,0.0,1,24,-60,2412,FTM_BLUE,1
217854542,0.5,4.625,5.205,4,24,-60,2412,FTM_BLUE,1
217855053,0.5,1.5,0.0,1,24,-57,2412,FTM_BLUE,1
217855572,0.5,3.125,2.46,3,24,-52,2412,FTM_BLUE,1
217856088,0.5,6.125,3.885,5,24,-59,2412,FTM_BLUE,1
217856608,0.5,8.062,5.97,6,24,-67,2412,FTM_BLUE,1
217857132,0.5,4.0,3.15,5,24,-53,2412,FTM_BLUE,1
217857642,0.5,7.187,6.045,6,24,-53,2412,FTM_BLUE,1
217858168,0.5,5.812,3.345,5,24,-69,2412,FTM_BLUE,1
217858695,0.5,8.25,3.165,5,24,-46,2412,FTM_BLUE,1
217859211,0.5,13.312,0.0,1,24,-53,2412,FTM_BLUE,1
217859737,0.5,9.125,0.0,1,24,-52,2412,FTM_BLUE,1
217861181,0.5,5.375,4.41,4,24,-42,2412,FTM_BLUE,1
217861706,0.5,7.75,4.875,4,24,-46,2412,FTM_BLUE,1
217862221,0.5,6.25,5.52,4,24,-72,2412,FTM_BLUE,1
217862752,0.5,10.312,0.105,2,24,-42,2412,FTM_BLUE,1
217863279,0.5,19.75,4.53,4,24,-69,2412,FTM_BLUE,1
217863805,0.5,7.625,5.475,5,24,-57,2412,FTM_BLUE,1
217864326,0.5,6.562,4.275,4,24,-56,2412,FTM_BLUE,1
217864846,0.5,6.75,3.87,4,24,-60,2412,FTM_BLUE,1
217865366,0.5,20.812,0.0,1,24,-66,2412,FTM_BLUE,1
217865888,0.5,8.812,3.54,4,24,-51,2412,FTM_BLUE,1
217866414,0.5,4.75,0.0,1,24,-58,2412,FTM_BLUE,1
217866940,0.5,5.062,3.405,4,24,-59,2412,FTM_BLUE,1
217867452,0.5,2.5,2.175,2,24,-80,2412,FTM_BLUE,1
217867968,0.5,2.375,3.975,5,24,-53,2412,FTM_BLUE,1
217868929,0.5,9.75,0.15,2,24,-60,2412,FTM_BLUE,1
217870490,0.5,6.25,5.325,5,24,-52,2412,FTM_BLUE,1
217871009,0.5,10.312,3.765,4,24,-60,2412,FTM_BLUE,1
217871519,0.5,11.812,7.8,4,24,-71,2412,FTM_BLUE,1
217872036,0.5,11.812,0.0,1,24,-58,2412,FTM_BLUE,1
217872564,0.5,1.937,0.0,1,24,-30,2412,FTM_BLUE,1
217873078,0.5,9.437,5.67,6,24,-50,2412,FTM_BLUE,1
217873594,0.5,11.375,1.875,2,24,-31,2412,FTM_BLUE,1
217874118,0.5,9.125,0.0,1,24,-55,2412,FTM_BLUE,1
217874642,0.5,13.625,0.0,1,24,-66,2412,FTM_BLUE,1
217875161,0.5,0.0,0.57,3,24,-51,2412,FTM_BLUE,1
217875666,0.5,6.75,4.05,4,24,-75,2412,FTM_BLUE,1
217876188,0.5,11.375,3.015,3,24,-82,2412,FTM_BLUE,1
217876712,0.5,7.312,0.825,3,24,-64,2412,FTM_BLUE,1
217877238,0.5,1.312,1.65,3,24,-67,2412,FTM_BLUE,1
217878280,0.5,1.625,3.885,4,24,-58,2412,FTM_BLUE,1
217878805,0.5,0.0,0.48,3,24,-59,2412,FTM_BLUE,1
