#<Time(ms)>,<True Range(m)>,<Est. Range(m)>,<Std dev(m)>,<Successes#>,<Burst#>,<RSSI(dBm)>,<Ch-MHz>,<AP-SSID>,<RTT AP?>
17003421,0.5,18.125,5.325,6,24,-61,2412,FTM_GREEN,1
17003934,0.5,23.375,7.005,6,24,-65,2412,FTM_GREEN,1
17004446,0.5,21.875,6.165,5,24,-66,2412,FTM_GREEN,1
17004962,0.5,24.562,6.195,6,24,-68,2412,FTM_GREEN,1
17005521,0.5,19.5,1.905,5,24,-64,2412,FTM_GREEN,1
17006046,0.5,25.312,6.915,6,24,-64,2412,FTM_GREEN,1
17007086,0.5,27.875,5.265,6,24,-64,2412,FTM_GREEN,1
17007596,0.5,25.75,3.975,6,24,-65,2412,FTM_GREEN,1
17008117,0.5,22.625,5.28,6,24,-65,2412,FTM_GREEN,1
17008627,0.5,33.75,6.06,6,24,-67,2412,FTM_GREEN,1
17009588,0.5,37.75,5.955,10,24,-67,2412,FTM_GREEN,1
17010100,0.5,35.375,6.45,8,24,-66,2412,FTM_GREEN,1
17010615,0.5,32.687,5.61,6,24,-65,2412,FTM_GREEN,1
17011131,0.5,27.437,1.32,6,24,-65,2412,FTM_GREEN,1
17011650,0.5,28.75,5.22,7,24,-65,2412,FTM_GREEN,1
17012162,0.5,32.25,8.325,5,24,-67,2412,FTM_GREEN,1
17012707,0.5,16.312,3.615,6,24,-66,2412,FTM_GREEN,1
17013222,0.5,18.0,0.0,1,24,-65,2412,FTM_GREEN,1
17013740,0.5,22.75,6.03,6,24,-63,2412,FTM_GREEN,1
17014263,0.5,27.875,6.735,6,24,-67,2412,FTM_GREEN,1
17014787,0.5,24.25,5.985,7,24,-61,2412,FTM_GREEN,1
17015306,0.5,28.937,3.87,6,24,-62,2412,FTM_GREEN,1
17015824,0.5,29.812,3.495,8,24,-69,2412,FTM_GREEN,1
17016341,0.5,31.625,6.66,8,24,-62,2412,FTM_GREEN,1
17016880,0.5,29.812,5.145,9,24,-62,2412,FTM_GREEN,1
17017401,0.5,20.375,2.19,5,24,-61,2412,FTM_GREEN,1
17018330,0.5,26.5,6.42,6,24,-63,2412,FTM_GREEN,1
17018856,0.5,27.75,5.52,7,24,-63,2412,FTM_GREEN,1
17019382,0.5,24.875,2.445,6,24,-61,2412,FTM_GREEN,1
17019942,0.5,28.187,1.23,6,24,-62,2412,FTM_GREEN,1
17020465,0.5,29.062,1.26,7,24,-62,2412,FTM_GREEN,1
17021037,0.5,32.812,5.46,6,24,-62,2412,FTM_GREEN,1
17021574,0.5,21.25,3.975,5,24,-66,2412,FTM_GREEN,1
17022131,0.5,33.0,7.035,6,24,-62,2412,FTM_GREEN,1
17025274,0.5,31.0,4.455,7,24,-61,2412,FTM_GREEN,1
17025791,0.5,27.437,3.81,7,24,-62,2412,FTM_GREEN,1
17026740,0.5,30.562,7.35,8,24,-62,2412,FTM_GREEN,1
17027254,0.5,23.5,5.055,7,24,-68,2412,FTM_GREEN,1
17027782,0.5,27.0,6.435,6,24,-62,2412,FTM_GREEN,1
17028327,0.5,24.0,1.29,3,24,-47,2412,FTM_GREEN,1
17028855,0.5,30.75,3.42,10,24,-62,2412,FTM_GREEN,1
17029408,0.5,38.687,1.02,5,24,-62,2412,FTM_GREEN,1
17029931,0.5,28.187,3.375,7,24,-64,2412,FTM_GREEN,1
17030525,0.5,37.187,3.63,4,24,-64,2412,FTM_GREEN,1
