#<Time(ms)>,<True Range(m)>,<Est. Range(m)>,<Std dev(m)>,<Successes#>,<Burst#>,<RSSI(dBm)>,<Ch-MHz>,<AP-SSID>,<RTT AP?>
17060439,0.5,23.062,5.88,6,24,-61,2412,FTM_PINK,1
17062474,0.5,26.25,6.18,6,24,-63,2412,FTM_PINK,1
17063015,0.5,26.375,4.275,5,24,-64,2412,FTM_PINK,1
17063533,0.5,22.0,1.005,6,24,-60,2412,FTM_PINK,1
17064042,0.5,23.687,3.825,6,24,-61,2412,FTM_PINK,1
17064966,0.5,23.687,1.335,5,24,-60,2412,FTM_PINK,1
17065485,0.5,29.25,5.655,8,24,-62,2412,FTM_PINK,1
17068824,0.5,32.062,5.61,6,24,-67,2412,FTM_PINK,1
17069341,0.5,34.937,0.66,4,24,-62,2412,FTM_PINK,1
17069867,0.5,24.875,3.99,6,24,-61,2412,FTM_PINK,1
17070387,0.5,21.875,5.115,5,24,-61,2412,FTM_PINK,1
17070903,0.5,23.687,4.395,5,24,-63,2412,FTM_PINK,1
17071451,0.5,21.0,6.48,7,24,-66,2412,FTM_PINK,1
17071972,0.5,31.0,5.25,6,24,-63,2412,FTM_PINK,1
17072485,0.5,26.812,5.73,6,24,-63,2412,FTM_PINK,1
17072999,0.5,23.25,4.095,6,24,-62,2412,FTM_PINK,1
17073512,0.5,22.75,2.235,7,24,-61,2412,FTM_PINK,1
17074025,0.5,28.625,4.92,7,24,-63,2412,FTM_PINK,1
17074536,0.5,29.25,4.5,8,24,-64,2412,FTM_PINK,1
17075078,0.5,26.375,3.765,5,24,-61,2412,FTM_PINK,1
17075591,0.5,27.0,6.915,5,24,-60,2412,FTM_PINK,1
17076122,0.5,28.0,5.22,6,24,-61,2412,FTM_PINK,1
17076648,0.5,20.812,1.38,4,24,-61,2412,FTM_PINK,1
17077167,0.5,26.062,6.675,6,24,-61,2412,FTM_PINK,1
17078580,0.5,23.062,2.955,7,24,-63,2412,FTM_PINK,1
17079095,0.5,26.812,6.45,8,24,-64,2412,FTM_PINK,1
17079617,0.5,22.75,4.14,7,24,-63,2412,FTM_PINK,1
17080133,0.5,29.5,4.98,9,24,-71,2412,FTM_PINK,1
17080685,0.5,24.25,1.275,5,24,-68,2412,FTM_PINK,1
17081194,0.5,32.375,1.515,6,24,-67,2412,FTM_PINK,1
17081750,0.5,25.0,1.77,6,24,-67,2412,FTM_PINK,1
17082262,0.5,28.75,1.845,5,24,-71,2412,FTM_PINK,1
17085103,0.5,20.812,1.26,5,24,-61,2412,FTM_PINK,1
17085617,0.5,24.75,6.345,6,24,-61,2412,FTM_PINK,1
17086133,0.5,31.5,4.23,5,24,-63,2412,FTM_PINK,1
17086649,0.5,23.687,5.49,5,24,-61,2412,FTM_PINK,1
17087162,0.5,22.937,0.72,6,24,-64,2412,FTM_PINK,1
17087674,0.5,27.437,6.0,7,24,-65,2412,FTM_PINK,1
17088201,0.5,24.0,7.245,6,24,-63,2412,FTM_PINK,1
