#<Time(ms)>,<True Range(m)>,<Est. Range(m)>,<Std dev(m)>,<Successes#>,<Burst#>,<RSSI(dBm)>,<Ch-MHz>,<AP-SSID>,<RTT AP?>
154005533,0.5,25.187,6.39,4,24,-60,2412,FTM_GREEN,1
154007620,0.5,21.875,3.27,7,24,-61,2412,FTM_GREEN,1
154008151,0.5,24.0,5.73,6,24,-66,2412,FTM_GREEN,1
154008693,0.5,25.0,4.95,6,24,-68,2412,FTM_GREEN,1
154009227,0.5,25.312,5.595,6,24,-62,2412,FTM_GREEN,1
154009772,0.5,25.0,2.955,4,24,-62,2412,FTM_GREEN,1
154010314,0.5,21.437,3.705,4,24,-61,2412,FTM_GREEN,1
154010866,0.5,21.0,4.275,7,24,-57,2412,FTM_GREEN,1
154011412,0.5,22.5,5.16,4,24,-56,2412,FTM_GREEN,1
154012349,0.5,17.812,4.05,5,24,-54,2412,FTM_GREEN,1
154012895,0.5,21.437,5.43,6,24,-55,2412,FTM_GREEN,1
154013434,0.5,23.062,5.535,7,24,-51,2412,FTM_GREEN,1
154013978,0.5,20.812,4.83,6,24,-52,2412,FTM_GREEN,1
154014511,0.5,17.812,1.605,5,24,-53,2412,FTM_GREEN,1
154015051,0.5,21.75,4.23,5,24,-54,2412,FTM_GREEN,1
154015590,0.5,25.937,6.975,6,24,-52,2412,FTM_GREEN,1
154016127,0.5,22.187,5.655,6,24,-59,2412,FTM_GREEN,1
154016653,0.5,22.0,4.335,6,24,-54,2412,FTM_GREEN,1
154017185,0.5,21.875,4.305,6,24,-52,2412,FTM_GREEN,1
154017722,0.5,19.625,3.06,6,24,-52,2412,FTM_GREEN,1
154018267,0.5,27.125,4.185,6,24,-67,2412,FTM_GREEN,1
154018801,0.5,26.062,6.525,5,24,-52,2412,FTM_GREEN,1
154019334,0.5,21.562,6.045,6,24,-53,2412,FTM_GREEN,1
154019864,0.5,21.75,6.975,5,24,-53,2412,FTM_GREEN,1
154020402,0.5,16.625,1.125,4,24,-54,2412,FTM_GREEN,1
154020941,0.5,22.625,5.73,6,24,-60,2412,FTM_GREEN,1
154021475,0.5,25.625,6.03,6,24,-53,2412,FTM_GREEN,1
154021999,0.5,24.0,5.13,6,24,-56,2412,FTM_GREEN,1
154022535,0.5,18.562,3.165,5,24,-58,2412,FTM_GREEN,1
154023075,0.5,21.0,6.66,7,24,-54,2412,FTM_GREEN,1
154023618,0.5,21.562,6.855,6,24,-53,2412,FTM_GREEN,1
154024152,0.5,19.0,4.08,6,24,-54,2412,FTM_GREEN,1
154024684,0.5,26.687,4.59,5,24,-68,2412,FTM_GREEN,1
154025222,0.5,25.312,3.78,6,24,-52,2412,FTM_GREEN,1
154025753,0.5,21.125,6.195,5,24,-62,2412,FTM_GREEN,1
154026281,0.5,21.25,3.69,4,24,-40,2412,FTM_GREEN,1
154027202,0.5,20.5,5.265,6,24,-60,2412,FTM_GREEN,1
154027739,0.5,23.5,6.495,7,24,-53,2412,FTM_GREEN,1
154028276,0.5,20.062,5.55,5,24,-52,2412,FTM_GREEN,1
154028806,0.5,18.125,3.165,5,24,-53,2412,FTM_GREEN,1
154029342,0.5,21.125,4.95,4,24,-53,2412,FTM_GREEN,1
154029879,0.5,18.437,4.59,6,24,-54,2412,FTM_GREEN,1
154030415,0.5,22.0,7.005,6,24,-64,2412,FTM_GREEN,1
154030945,0.5,22.0,4.98,6,24,-62,2412,FTM_GREEN,1
154031478,0.5,20.687,4.395,6,24,-53,2412,FTM_GREEN,1
154032007,0.5,25.187,3.9,5,24,-61,2412,FTM_GREEN,1
154032546,0.5,20.687,3.54,4,24,-53,2412,FTM_GREEN,1
154033101,0.5,22.187,2.55,5,24,-53,2412,FTM_GREEN,1
154033631,0.5,24.875,5.61,6,24,-53,2412,FTM_GREEN,1
154034165,0.5,24.437,5.49,6,24,-53,2412,FTM_GREEN,1
154034696,0.5,20.25,4.38,6,24,-53,2412,FTM_GREEN,1
154035234,0.5,20.062,5.19,6,24,-53,2412,FTM_GREEN,1
