#<Time(ms)>,<True Range(m)>,<Est. Range(m)>,<Std dev(m)>,<Successes#>,<Burst#>,<RSSI(dBm)>,<Ch-MHz>,<AP-SSID>,<RTT AP?>
158093239,0.5,23.812,4.32,6,24,-56,2412,FTM_GREEN,1
158094162,0.5,15.562,6.165,6,24,-41,2412,FTM_GREEN,1
158094693,0.5,14.812,4.98,4,24,-51,2412,FTM_GREEN,1
158095218,0.5,17.062,4.905,7,24,-54,2412,FTM_GREEN,1
158095763,0.5,18.875,5.88,7,24,-54,2412,FTM_GREEN,1
158096740,0.5,17.5,4.89,7,24,-53,2412,FTM_GREEN,1
158097270,0.5,11.687,0.615,4,24,-51,2412,FTM_GREEN,1
158097804,0.5,15.562,5.385,6,24,-52,2412,FTM_GREEN,1
158098349,0.5,20.5,5.325,4,24,-54,2412,FTM_GREEN,1
158098901,0.5,20.25,4.875,4,24,-53,2412,FTM_GREEN,1
158099441,0.5,17.062,5.895,7,24,-54,2412,FTM_GREEN,1
158099971,0.5,10.187,0.795,4,24,-51,2412,FTM_GREEN,1
158100525,0.5,16.937,5.82,6,24,-55,2412,FTM_GREEN,1
158101053,0.5,16.625,5.04,6,24,-57,2412,FTM_GREEN,1
158101593,0.5,16.625,6.165,5,24,-50,2412,FTM_GREEN,1
158102140,0.5,14.687,6.51,7,24,-49,2412,FTM_GREEN,1
158102679,0.5,13.0,4.8,7,24,-49,2412,FTM_GREEN,1
158103231,0.5,18.0,3.69,7,24,-50,2412,FTM_GREEN,1
158106320,0.5,8.812,0.3,3,24,-46,2412,FTM_GREEN,1
158106858,0.5,6.875,0.99,5,24,-46,2412,FTM_GREEN,1
158107391,0.5,14.375,5.985,5,24,-46,2412,FTM_GREEN,1
158107917,0.5,9.562,3.855,6,24,-46,2412,FTM_GREEN,1
158108454,0.5,10.5,3.72,4,24,-47,2412,FTM_GREEN,1
158108988,0.5,10.312,6.675,6,24,-46,2412,FTM_GREEN,1
158109516,0.5,10.312,4.83,4,24,-46,2412,FTM_GREEN,1
158110048,0.5,9.562,5.1,6,24,-46,2412,FTM_GREEN,1
158110580,0.5,13.312,4.38,4,24,-47,2412,FTM_GREEN,1
158111124,0.5,12.562,6.36,5,24,-47,2412,FTM_GREEN,1
158111669,0.5,10.5,4.86,6,24,-47,2412,FTM_GREEN,1
158112200,0.5,10.187,2.715,6,24,-47,2412,FTM_GREEN,1
158112732,0.5,10.187,4.755,6,24,-47,2412,FTM_GREEN,1
158113273,0.5,7.187,2.835,5,24,-46,2412,FTM_GREEN,1
158113806,0.5,6.75,0.315,4,24,-47,2412,FTM_GREEN,1
158114339,0.5,11.062,3.795,5,24,-47,2412,FTM_GREEN,1
158114883,0.5,12.437,6.075,5,24,-46,2412,FTM_GREEN,1
158115417,0.5,13.625,5.115,6,24,-54,2412,FTM_GREEN,1
158115954,0.5,10.187,3.915,6,24,-47,2412,FTM_GREEN,1
158116484,0.5,10.312,4.815,4,24,-46,2412,FTM_GREEN,1
158117015,0.5,11.375,5.22,6,24,-46,2412,FTM_GREEN,1
158117545,0.5,6.25,0.555,4,24,-47,2412,FTM_GREEN,1
158118079,0.5,12.0,6.18,4,24,-45,2412,FTM_GREEN,1
158118609,0.5,10.625,4.56,5,24,-46,2412,FTM_GREEN,1
158119149,0.5,15.437,6.705,6,24,-46,2412,FTM_GREEN,1
158119683,0.5,12.0,5.58,4,24,-46,2412,FTM_GREEN,1
158120218,0.5,14.375,6.915,6,24,-56,2412,FTM_GREEN,1
158120748,0.5,9.125,1.47,6,24,-46,2412,FTM_GREEN,1
158121290,0.5,18.562,2.535,4,24,-46,2412,FTM_GREEN,1
158121828,0.5,10.625,2.985,6,24,-47,2412,FTM_GREEN,1
158122354,0.5,12.125,5.7,4,24,-47,2412,FTM_GREEN,1
