#<Time(ms)>,<True Range(m)>,<Est. Range(m)>,<Std dev(m)>,<Successes#>,<Burst#>,<RSSI(dBm)>,<Ch-MHz>,<AP-SSID>,<RTT AP?>
154051368,0.5,20.375,1.29,5,24,-59,2412,FTM_ORANGE,1
154051899,0.5,25.0,4.155,4,24,-60,2412,FTM_ORANGE,1
154052445,0.5,25.937,5.415,7,24,-60,2412,FTM_ORANGE,1
154052990,0.5,27.125,4.41,4,24,-61,2412,FTM_ORANGE,1
154053527,0.5,21.25,1.245,6,24,-52,2412,FTM_ORANGE,1
154054073,0.5,26.062,4.725,6,24,-61,2412,FTM_ORANGE,1
154054614,0.5,26.687,5.625,7,24,-60,2412,FTM_ORANGE,1
154055138,0.5,29.25,5.355,6,24,-65,2412,FTM_ORANGE,1
154055670,0.5,33.0,0.96,4,24,-60,2412,FTM_ORANGE,1
154056209,0.5,25.187,4.32,4,24,-66,2412,FTM_ORANGE,1
154056744,0.5,25.312,3.39,5,24,-62,2412,FTM_ORANGE,1
154057272,0.5,30.75,4.53,6,24,-61,2412,FTM_ORANGE,1
154057803,0.5,28.5,5.325,2,24,-60,2412,FTM_ORANGE,1
154058787,0.5,21.0,0.96,5,24,-58,2412,FTM_ORANGE,1
154059333,0.5,20.812,4.155,6,24,-63,2412,FTM_ORANGE,1
154059871,0.5,28.937,5.7,6,24,-58,2412,FTM_ORANGE,1
154060407,0.5,23.812,5.055,6,24,-57,2412,FTM_ORANGE,1
154060950,0.5,24.562,4.245,7,24,-57,2412,FTM_ORANGE,1
154061481,0.5,22.625,5.505,6,24,-58,2412,FTM_ORANGE,1
154062024,0.5,21.562,2.445,4,24,-57,2412,FTM_ORANGE,1
154062559,0.5,24.75,5.19,5,24,-58,2412,FTM_ORANGE,1
154063095,0.5,22.0,4.365,6,24,-58,2412,FTM_ORANGE,1
154063637,0.5,26.062,3.36,4,24,-59,2412,FTM_ORANGE,1
154064184,0.5,24.0,3.585,4,24,-60,2412,FTM_ORANGE,1
154064722,0.5,24.0,4.245,4,24,-58,2412,FTM_ORANGE,1
154065259,0.5,22.312,4.815,6,24,-57,2412,FTM_ORANGE,1
154065826,0.5,24.125,3.3,2,24,-58,2412,FTM_ORANGE,1
154066360,0.5,25.937,4.695,6,24,-66,2412,FTM_ORANGE,1
154066893,0.5,29.5,4.005,5,24,-66,2412,FTM_ORANGE,1
154067430,0.5,26.062,4.545,5,24,-58,2412,FTM_ORANGE,1
154067968,0.5,27.125,5.49,6,24,-63,2412,FTM_ORANGE,1
154068505,0.5,28.187,8.115,5,24,-58,2412,FTM_ORANGE,1
154069049,0.5,22.0,0.075,3,24,-59,2412,FTM_ORANGE,1
154069575,0.5,32.812,2.265,5,24,-59,2412,FTM_ORANGE,1
154070117,0.5,28.0,5.88,6,24,-60,2412,FTM_ORANGE,1
154070656,0.5,26.375,4.965,6,24,-60,2412,FTM_ORANGE,1
154071200,0.5,23.375,3.57,5,24,-61,2412,FTM_ORANGE,1
154071730,0.5,20.25,0.795,4,24,-61,2412,FTM_ORANGE,1
154072267,0.5,25.187,4.005,4,24,-61,2412,FTM_ORANGE,1
154073240,0.5,26.687,6.135,4,24,-61,2412,FTM_ORANGE,1
154073783,0.5,26.25,6.3,8,24,-60,2412,FTM_ORANGE,1
154074310,0.5,25.75,5.85,6,24,-60,2412,FTM_ORANGE,1
154074841,0.5,27.25,6.345,4,24,-61,2412,FTM_ORANGE,1
154075751,0.5,23.062,5.13,5,24,-59,2412,FTM_ORANGE,1
154076285,0.5,21.562,1.035,6,24,-61,2412,FTM_ORANGE,1
154076814,0.5,24.0,4.77,7,24,-64,2412,FTM_ORANGE,1
154077347,0.5,25.0,4.335,6,24,-60,2412,FTM_ORANGE,1
154077879,0.5,26.062,4.11,5,24,-60,2412,FTM_ORANGE,1
154078412,0.5,21.437,4.05,5,24,-59,2412,FTM_ORANGE,1
154078947,0.5,24.562,4.545,5,24,-60,2412,FTM_ORANGE,1
154079483,0.5,22.625,3.735,7,24,-63,2412,FTM_ORANGE,1
154080464,0.5,28.0,0.915,3,24,-61,2412,FTM_ORANGE,1
