#<Time(ms)>,<True Range(m)>,<Est. Range(m)>,<Std dev(m)>,<Successes#>,<Burst#>,<RSSI(dBm)>,<Ch-MHz>,<AP-SSID>,<RTT AP?>
154470710,0.5,36.875,5.91,5,24,-70,2412,FTM_GREEN,1
154471250,0.5,17.062,3.54,5,24,-53,2412,FTM_GREEN,1
154471785,0.5,16.0,5.685,4,24,-49,2412,FTM_GREEN,1
154475939,0.5,11.812,3.675,5,24,-49,2412,FTM_GREEN,1
154476481,0.5,12.562,4.35,5,24,-48,2412,FTM_GREEN,1
154477020,0.5,15.75,5.055,6,24,-55,2412,FTM_GREEN,1
154477551,0.5,14.687,5.85,6,24,-58,2412,FTM_GREEN,1
154478083,0.5,13.187,4.935,4,24,-49,2412,FTM_GREEN,1
154478613,0.5,13.75,5.01,6,24,-33,2412,FTM_GREEN,1
154479146,0.5,15.562,5.985,6,24,-57,2412,FTM_GREEN,1
154479691,0.5,14.062,4.29,5,24,-48,2412,FTM_GREEN,1
154480240,0.5,16.187,5.535,5,24,-48,2412,FTM_GREEN,1
154481165,0.5,11.25,2.775,5,24,-51,2412,FTM_GREEN,1
154481697,0.5,15.125,6.0,6,24,-55,2412,FTM_GREEN,1
154482229,0.5,11.375,4.035,5,24,-48,2412,FTM_GREEN,1
154482771,0.5,17.5,5.91,4,24,-47,2412,FTM_GREEN,1
154483306,0.5,13.0,4.71,6,24,-63,2412,FTM_GREEN,1
154483834,0.5,13.187,3.45,5,24,-48,2412,FTM_GREEN,1
154484382,0.5,8.812,2.235,6,24,-48,2412,FTM_GREEN,1
154485347,0.5,9.437,1.23,6,24,-49,2412,FTM_GREEN,1
154485883,0.5,14.812,4.245,4,24,-47,2412,FTM_GREEN,1
154486419,0.5,15.0,4.635,5,24,-48,2412,FTM_GREEN,1
154486963,0.5,15.125,5.28,7,24,-56,2412,FTM_GREEN,1
154487493,0.5,11.687,4.305,6,24,-49,2412,FTM_GREEN,1
154488024,0.5,14.25,3.135,5,24,-49,2412,FTM_GREEN,1
154488553,0.5,15.125,5.385,5,24,-51,2412,FTM_GREEN,1
154489088,0.5,14.062,5.94,5,24,-57,2412,FTM_GREEN,1
154489616,0.5,18.25,6.03,4,24,-48,2412,FTM_GREEN,1
154490150,0.5,12.125,4.32,5,24,-49,2412,FTM_GREEN,1
154490684,0.5,13.75,5.775,6,24,-54,2412,FTM_GREEN,1
154491206,0.5,17.375,4.215,5,24,-48,2412,FTM_GREEN,1
154491744,0.5,13.0,5.25,6,24,-48,2412,FTM_GREEN,1
154492274,0.5,9.75,3.72,7,24,-47,2412,FTM_GREEN,1
154492817,0.5,15.562,5.19,5,24,-48,2412,FTM_GREEN,1
154493349,0.5,12.75,4.725,5,24,-51,2412,FTM_GREEN,1
154493873,0.5,15.437,4.65,6,24,-48,2412,FTM_GREEN,1
154494417,0.5,17.5,5.565,3,24,-48,2412,FTM_GREEN,1
154495397,0.5,15.437,3.03,5,24,-47,2412,FTM_GREEN,1
154495934,0.5,12.875,4.395,6,24,-49,2412,FTM_GREEN,1
154496469,0.5,15.437,4.23,5,24,-48,2412,FTM_GREEN,1
154496998,0.5,14.25,5.385,6,24,-48,2412,FTM_GREEN,1
154497528,0.5,16.937,5.07,5,24,-50,2412,FTM_GREEN,1
154498072,0.5,9.75,0.855,4,24,-47,2412,FTM_GREEN,1
154498615,0.5,11.5,4.95,4,24,-48,2412,FTM_GREEN,1
154499143,0.5,12.25,4.77,4,24,-48,2412,FTM_GREEN,1
154499683,0.5,17.062,4.875,5,24,-48,2412,FTM_GREEN,1
154500223,0.5,12.75,4.74,5,24,-48,2412,FTM_GREEN,1
