#<Time(ms)>,<True Range(m)>,<Est. Range(m)>,<Std dev(m)>,<Successes#>,<Burst#>,<RSSI(dBm)>,<Ch-MHz>,<AP-SSID>,<RTT AP?>
17509151,0.5,7.75,3.72,8,24,-57,2412,FTM_GREEN,1
17509665,0.5,9.562,4.305,7,24,-54,2412,FTM_GREEN,1
17510714,0.5,8.812,6.27,6,24,-55,2412,FTM_GREEN,1
17511223,0.5,13.75,4.815,6,24,-54,2412,FTM_GREEN,1
17511744,0.5,9.437,5.16,8,24,-54,2412,FTM_GREEN,1
17514611,0.5,10.75,4.455,9,24,-54,2412,FTM_GREEN,1
17515133,0.5,11.687,4.905,7,24,-54,2412,FTM_GREEN,1
17515655,0.5,10.75,5.115,7,24,-61,2412,FTM_GREEN,1
17516176,0.5,18.125,5.34,6,24,-54,2412,FTM_GREEN,1
17516709,0.5,17.5,4.935,5,24,-56,2412,FTM_GREEN,1
17517232,0.5,19.937,6.435,8,24,-58,2412,FTM_GREEN,1
17517762,0.5,21.75,5.94,7,24,-56,2412,FTM_GREEN,1
17518282,0.5,17.25,4.08,7,24,-56,2412,FTM_GREEN,1
17519313,0.5,15.75,0.315,3,24,-55,2412,FTM_GREEN,1
17522357,0.5,21.0,5.805,7,24,-55,2412,FTM_GREEN,1
17522884,0.5,18.437,5.355,6,24,-62,2412,FTM_GREEN,1
17523409,0.5,15.25,0.93,5,24,-55,2412,FTM_GREEN,1
17524770,0.5,15.75,2.235,5,24,-54,2412,FTM_GREEN,1
17525324,0.5,25.312,3.72,5,24,-55,2412,FTM_GREEN,1
17525843,0.5,18.75,5.715,8,24,-59,2412,FTM_GREEN,1
17526402,0.5,14.812,1.74,9,24,-56,2412,FTM_GREEN,1
17526922,0.5,19.75,6.36,8,24,-63,2412,FTM_GREEN,1
17527496,0.5,16.187,0.72,6,24,-56,2412,FTM_GREEN,1
17528015,0.5,15.0,3.96,5,24,-55,2412,FTM_GREEN,1
17528576,0.5,17.687,6.36,7,24,-54,2412,FTM_GREEN,1
17529102,0.5,20.375,5.31,8,24,-54,2412,FTM_GREEN,1
17529624,0.5,15.437,0.735,4,24,-54,2412,FTM_GREEN,1
17530148,0.5,17.25,4.23,10,24,-54,2412,FTM_GREEN,1
17530667,0.5,18.562,7.215,8,24,-58,2412,FTM_GREEN,1
17531744,0.5,9.562,6.36,8,24,-54,2412,FTM_GREEN,1
17532275,0.5,7.75,2.505,9,24,-52,2412,FTM_GREEN,1
17532794,0.5,7.625,2.19,6,24,-45,2412,FTM_GREEN,1
17533314,0.5,12.75,4.62,10,24,-52,2412,FTM_GREEN,1
17534277,0.5,7.937,5.355,6,24,-55,2412,FTM_GREEN,1
17535223,0.5,6.437,0.54,4,24,-54,2412,FTM_GREEN,1
17535745,0.5,11.812,4.395,10,24,-54,2412,FTM_GREEN,1
