#<Time(ms)>,<True Range(m)>,<Est. Range(m)>,<Std dev(m)>,<Successes#>,<Burst#>,<RSSI(dBm)>,<Ch-MHz>,<AP-SSID>,<RTT AP?>
17567863,0.5,25.75,4.185,8,24,-70,2412,FTM_PINK,1
17568372,0.5,25.0,0.15,3,24,-71,2412,FTM_PINK,1
17568911,0.5,25.625,5.055,5,24,-58,2412,FTM_PINK,1
17569938,0.5,21.0,6.435,7,24,-69,2412,FTM_PINK,1
17570461,0.5,17.5,6.915,6,24,-64,2412,FTM_PINK,1
17570978,0.5,20.687,4.86,6,24,-62,2412,FTM_PINK,1
17571485,0.5,12.437,3.9,6,24,-62,2412,FTM_PINK,1
17574316,0.5,25.625,0.945,4,24,-68,2412,FTM_PINK,1
17574831,0.5,21.25,4.875,8,24,-66,2412,FTM_PINK,1
17575344,0.5,26.062,5.895,6,24,-69,2412,FTM_PINK,1
17576320,0.5,14.812,2.055,5,24,-71,2412,FTM_PINK,1
17576832,0.5,18.125,5.595,6,24,-70,2412,FTM_PINK,1
17577356,0.5,17.375,5.64,6,24,-69,2412,FTM_PINK,1
17577873,0.5,13.0,1.38,7,24,-64,2412,FTM_PINK,1
17578397,0.5,10.937,0.48,5,24,-66,2412,FTM_PINK,1
17578918,0.5,12.437,0.39,4,24,-62,2412,FTM_PINK,1
17579457,0.5,17.062,6.03,6,24,-63,2412,FTM_PINK,1
17582298,0.5,14.5,2.085,5,24,-67,2412,FTM_PINK,1
17583332,0.5,26.812,8.685,6,24,-71,2412,FTM_PINK,1
17584356,0.5,14.5,1.185,6,24,-64,2412,FTM_PINK,1
17584867,0.5,21.0,5.76,6,24,-70,2412,FTM_PINK,1
17585379,0.5,12.25,2.04,4,24,-63,2412,FTM_PINK,1
17585890,0.5,13.625,1.995,6,24,-60,2412,FTM_PINK,1
17586401,0.5,16.937,3.42,6,24,-68,2412,FTM_PINK,1
17586918,0.5,21.125,4.515,6,24,-70,2412,FTM_PINK,1
17587438,0.5,18.0,6.75,6,24,-72,2412,FTM_PINK,1
17587954,0.5,20.062,6.105,5,24,-73,2412,FTM_PINK,1
17588467,0.5,19.75,5.46,5,24,-68,2412,FTM_PINK,1
17588982,0.5,29.25,4.68,7,24,-68,2412,FTM_PINK,1
17590087,0.5,18.437,4.53,13,24,-73,2412,FTM_PINK,1
17590601,0.5,33.562,6.36,7,24,-68,2412,FTM_PINK,1
17591115,0.5,38.375,5.88,3,24,-67,2412,FTM_PINK,1
17592052,0.5,13.187,2.415,5,24,-66,2412,FTM_PINK,1
17592570,0.5,28.0,6.045,9,24,-74,2412,FTM_PINK,1
17593082,0.5,26.687,5.22,6,24,-65,2412,FTM_PINK,1
17593611,0.5,23.812,0.0,1,24,-70,2412,FTM_PINK,1
17596444,0.5,18.25,1.68,5,24,-65,2412,FTM_PINK,1
17596968,0.5,18.562,5.325,8,24,-68,2412,FTM_PINK,1
17597483,0.5,20.375,5.805,6,24,-71,2412,FTM_PINK,1
