#<Time(ms)>,<True Range(m)>,<Est. Range(m)>,<Std dev(m)>,<Successes#>,<Burst#>,<RSSI(dBm)>,<Ch-MHz>,<AP-SSID>,<RTT AP?>
155446182,0.5,9.437,5.34,6,24,-49,2412,FTM_BLUE,1
155446728,0.5,14.5,5.22,6,24,-49,2412,FTM_BLUE,1
155447276,0.5,11.062,5.82,5,24,-49,2412,FTM_BLUE,1
155447812,0.5,18.562,1.38,7,24,-48,2412,FTM_BLUE,1
155448349,0.5,12.562,6.39,6,24,-49,2412,FTM_BLUE,1
155448881,0.5,16.187,6.3,7,24,-64,2412,FTM_BLUE,1
155449405,0.5,10.0,2.625,5,24,-50,2412,FTM_BLUE,1
155450302,0.5,10.5,5.475,5,24,-58,2412,FTM_BLUE,1
155450842,0.5,13.5,6.57,6,24,-49,2412,FTM_BLUE,1
155451385,0.5,15.437,5.445,6,24,-57,2412,FTM_BLUE,1
155451923,0.5,13.937,5.085,6,24,-50,2412,FTM_BLUE,1
155452466,0.5,10.187,2.64,5,24,-56,2412,FTM_BLUE,1
155452987,0.5,14.812,5.265,9,24,-59,2412,FTM_BLUE,1
155453522,0.5,11.687,5.19,6,24,-49,2412,FTM_BLUE,1
155454065,0.5,15.0,5.58,7,24,-54,2412,FTM_BLUE,1
155454987,0.5,17.812,6.105,5,24,-48,2412,FTM_BLUE,1
155455528,0.5,13.937,3.765,5,24,-49,2412,FTM_BLUE,1
155456063,0.5,9.75,1.155,3,24,-48,2412,FTM_BLUE,1
155456596,0.5,13.0,4.395,6,24,-49,2412,FTM_BLUE,1
155457136,0.5,12.437,6.06,6,24,-48,2412,FTM_BLUE,1
155457670,0.5,18.125,3.0,5,24,-48,2412,FTM_BLUE,1
155458208,0.5,13.312,5.145,7,24,-48,2412,FTM_BLUE,1
155458748,0.5,10.937,5.19,6,24,-46,2412,FTM_BLUE,1
155459282,0.5,14.25,5.355,6,24,-48,2412,FTM_BLUE,1
155462174,0.5,13.937,4.845,6,24,-54,2412,FTM_BLUE,1
155462716,0.5,14.062,5.73,7,24,-46,2412,FTM_BLUE,1
155463251,0.5,13.187,5.025,5,24,-46,2412,FTM_BLUE,1
155463783,0.5,17.812,2.505,3,24,-46,2412,FTM_BLUE,1
155464318,0.5,13.75,6.225,6,24,-46,2412,FTM_BLUE,1
155464855,0.5,10.75,3.87,6,24,-46,2412,FTM_BLUE,1
155465771,0.5,10.625,5.28,10,24,-47,2412,FTM_BLUE,1
155466307,0.5,15.125,6.87,4,24,-47,2412,FTM_BLUE,1
155466843,0.5,12.75,4.545,7,24,-48,2412,FTM_BLUE,1
155467382,0.5,12.437,5.82,6,24,-48,2412,FTM_BLUE,1
155467913,0.5,12.25,4.185,5,24,-48,2412,FTM_BLUE,1
155468450,0.5,7.937,1.05,3,24,-48,2412,FTM_BLUE,1
155468988,0.5,13.5,4.725,6,24,-58,2412,FTM_BLUE,1
155469526,0.5,14.687,3.885,4,24,-48,2412,FTM_BLUE,1
155470064,0.5,12.875,4.62,4,24,-48,2412,FTM_BLUE,1
155470601,0.5,14.375,7.395,5,24,-48,2412,FTM_BLUE,1
155471133,0.5,10.625,4.455,6,24,-48,2412,FTM_BLUE,1
155471675,0.5,15.562,5.76,6,24,-55,2412,FTM_BLUE,1
155472207,0.5,13.625,5.4,6,24,-49,2412,FTM_BLUE,1
155472742,0.5,13.0,5.625,6,24,-49,2412,FTM_BLUE,1
155473262,0.5,17.5,4.965,5,24,-48,2412,FTM_BLUE,1
155473802,0.5,16.0,5.565,6,24,-48,2412,FTM_BLUE,1
155474338,0.5,12.25,5.79,4,24,-48,2412,FTM_BLUE,1
155474870,0.5,13.0,6.255,6,24,-48,2412,FTM_BLUE,1
