#<Time(ms)>,<True Range(m)>,<Est. Range(m)>,<Std dev(m)>,<Successes#>,<Burst#>,<RSSI(dBm)>,<Ch-MHz>,<AP-SSID>,<RTT AP?>
15239162,0.5,23.812,0.525,4,24,-78,2412,FTM_PINK,1
15239684,0.5,38.687,3.42,6,24,-82,2412,FTM_PINK,1
15240199,0.5,32.25,7.11,6,24,-80,2412,FTM_PINK,1
15240731,0.5,25.625,3.15,5,24,-78,2412,FTM_PINK,1
15241258,0.5,26.5,5.595,6,24,-77,2412,FTM_PINK,1
15241780,0.5,27.0,1.425,5,24,-79,2412,FTM_PINK,1
15242303,0.5,31.0,2.49,4,24,-81,2412,FTM_PINK,1
15242815,0.5,28.625,4.17,4,24,-77,2412,FTM_PINK,1
15243326,0.5,28.937,2.19,7,24,-80,2412,FTM_PINK,1
15244404,0.5,33.437,5.115,8,24,-78,2412,FTM_PINK,1
15244918,0.5,32.812,6.015,6,24,-78,2412,FTM_PINK,1
15245428,0.5,40.625,7.11,8,24,-78,2412,FTM_PINK,1
15245954,0.5,29.812,4.305,6,24,-78,2412,FTM_PINK,1
15246471,0.5,27.437,4.17,6,24,-79,2412,FTM_PINK,1
15246990,0.5,23.812,5.505,7,24,-76,2412,FTM_PINK,1
15247506,0.5,29.375,5.73,6,24,-73,2412,FTM_PINK,1
15248057,0.5,29.25,5.13,5,24,-74,2412,FTM_PINK,1
15249099,0.5,24.125,5.58,7,24,-77,2412,FTM_PINK,1
15249607,0.5,27.0,5.37,6,24,-76,2412,FTM_PINK,1
15250127,0.5,24.437,5.46,6,24,-76,2412,FTM_PINK,1
15250641,0.5,22.75,3.105,5,24,-75,2412,FTM_PINK,1
15251160,0.5,28.187,4.89,6,24,-76,2412,FTM_PINK,1
15251673,0.5,28.187,5.055,6,24,-78,2412,FTM_PINK,1
15252187,0.5,23.25,3.975,7,24,-77,2412,FTM_PINK,1
15252706,0.5,19.75,1.575,6,24,-83,2412,FTM_PINK,1
15253211,0.5,26.687,5.565,6,24,-80,2412,FTM_PINK,1
15253733,0.5,23.687,3.18,7,24,-76,2412,FTM_PINK,1
15254236,0.5,23.062,2.355,4,24,-79,2412,FTM_PINK,1
15257688,0.5,30.75,7.875,5,24,-82,2412,FTM_PINK,1
15258741,0.5,31.312,5.835,6,24,-76,2412,FTM_PINK,1
15259662,0.5,28.625,5.76,6,24,-81,2412,FTM_PINK,1
15260652,0.5,25.937,4.515,5,24,-74,2412,FTM_PINK,1
15261175,0.5,31.75,6.03,6,24,-76,2412,FTM_PINK,1
15261697,0.5,20.687,1.65,5,24,-78,2412,FTM_PINK,1
15262215,0.5,28.0,6.495,6,24,-81,2412,FTM_PINK,1
15265144,0.5,25.312,5.895,6,24,-78,2412,FTM_PINK,1
15265666,0.5,22.187,4.29,6,24,-80,2412,FTM_PINK,1
15266187,0.5,23.25,4.155,5,24,-81,2412,FTM_PINK,1
15266702,0.5,25.75,6.105,7,24,-81,2412,FTM_PINK,1
15267646,0.5,27.25,5.88,6,24,-82,2412,FTM_PINK,1
15268165,0.5,28.0,5.73,6,24,-79,2412,FTM_PINK,1
15268674,0.5,30.75,1.41,6,24,-80,2412,FTM_PINK,1
