#<Time(ms)>,<True Range(m)>,<Est. Range(m)>,<Std dev(m)>,<Successes#>,<Burst#>,<RSSI(dBm)>,<Ch-MHz>,<AP-SSID>,<RTT AP?>
153661849,0.5,6.875,4.485,7,24,-47,2412,FTM_GREEN,1
153662375,0.5,6.25,5.91,5,24,-48,2412,FTM_GREEN,1
153662904,0.5,1.187,0.645,3,24,-45,2412,FTM_GREEN,1
153663452,0.5,9.875,3.87,6,24,-46,2412,FTM_GREEN,1
153663991,0.5,6.562,3.255,4,24,-46,2412,FTM_GREEN,1
153664530,0.5,9.875,4.875,7,24,-46,2412,FTM_GREEN,1
153665081,0.5,5.375,4.125,6,24,-46,2412,FTM_GREEN,1
153665621,0.5,4.312,0.75,2,24,-47,2412,FTM_GREEN,1
153666164,0.5,4.5,0.585,4,24,-53,2412,FTM_GREEN,1
153666708,0.5,8.5,2.835,5,24,-45,2412,FTM_GREEN,1
153667245,0.5,9.75,6.39,7,24,-45,2412,FTM_GREEN,1
153667784,0.5,5.25,3.615,8,24,-45,2412,FTM_GREEN,1
153668331,0.5,6.75,4.98,4,24,-45,2412,FTM_GREEN,1
153668868,0.5,8.5,6.39,5,24,-45,2412,FTM_GREEN,1
153669401,0.5,11.062,5.295,6,24,-65,2412,FTM_GREEN,1
153669942,0.5,11.062,3.885,5,24,-45,2412,FTM_GREEN,1
153670472,0.5,9.562,4.185,6,24,-45,2412,FTM_GREEN,1
153671003,0.5,3.875,4.395,5,24,-45,2412,FTM_GREEN,1
153671540,0.5,9.0,5.565,5,24,-45,2412,FTM_GREEN,1
153672061,0.5,8.5,4.395,7,24,-45,2412,FTM_GREEN,1
153672595,0.5,6.437,4.935,6,24,-44,2412,FTM_GREEN,1
153673135,0.5,5.25,3.96,4,24,-45,2412,FTM_GREEN,1
153673669,0.5,2.25,1.41,5,24,-45,2412,FTM_GREEN,1
153674202,0.5,7.75,5.535,6,24,-45,2412,FTM_GREEN,1
153674728,0.5,10.312,2.415,3,24,-45,2412,FTM_GREEN,1
153676634,0.5,3.875,3.75,6,24,-45,2412,FTM_GREEN,1
153677178,0.5,5.375,3.24,5,24,-45,2412,FTM_GREEN,1
153677717,0.5,7.5,5.28,6,24,-45,2412,FTM_GREEN,1
153678242,0.5,8.375,7.92,4,24,-44,2412,FTM_GREEN,1
153678779,0.5,7.312,4.845,6,24,-45,2412,FTM_GREEN,1
153679318,0.5,5.687,3.78,5,24,-45,2412,FTM_GREEN,1
153679844,0.5,8.25,5.175,6,24,-44,2412,FTM_GREEN,1
153680383,0.5,6.25,5.25,6,24,-45,2412,FTM_GREEN,1
153680919,0.5,9.125,5.7,6,24,-45,2412,FTM_GREEN,1
153681446,0.5,2.375,0.735,4,24,-46,2412,FTM_GREEN,1
153681987,0.5,5.25,3.765,5,24,-45,2412,FTM_GREEN,1
153682511,0.5,7.937,4.65,8,24,-45,2412,FTM_GREEN,1
153683043,0.5,6.25,3.015,6,24,-46,2412,FTM_GREEN,1
153683576,0.5,6.125,4.68,6,24,-46,2412,FTM_GREEN,1
153684116,0.5,7.75,5.07,8,24,-46,2412,FTM_GREEN,1
153684645,0.5,4.312,3.195,6,24,-46,2412,FTM_GREEN,1
153685175,0.5,6.125,4.965,6,24,-46,2412,FTM_GREEN,1
153685716,0.5,4.937,4.35,6,24,-46,2412,FTM_GREEN,1
153686240,0.5,6.562,4.875,6,24,-53,2412,FTM_GREEN,1
153686784,0.5,6.562,5.46,6,24,-46,2412,FTM_GREEN,1
153687330,0.5,6.562,4.125,5,24,-46,2412,FTM_GREEN,1
153687866,0.5,10.75,3.6,3,24,-45,2412,FTM_GREEN,1
153688398,0.5,3.125,1.935,5,24,-45,2412,FTM_GREEN,1
153688935,0.5,8.25,4.935,6,24,-46,2412,FTM_GREEN,1
153689468,0.5,5.5,2.25,4,24,-46,2412,FTM_GREEN,1
153690004,0.5,9.75,5.1,10,24,-46,2412,FTM_GREEN,1
153690545,0.5,12.875,0.75,2,24,-46,2412,FTM_GREEN,1
153691082,0.5,10.187,6.135,7,24,-46,2412,FTM_GREEN,1
153691616,0.5,10.625,4.5,7,24,-46,2412,FTM_GREEN,1
