#<Time(ms)>,<True Range(m)>,<Est. Range(m)>,<Std dev(m)>,<Successes#>,<Burst#>,<RSSI(dBm)>,<Ch-MHz>,<AP-SSID>,<RTT AP?>
218288501,0.5,15.562,4.785,4,24,-65,2412,FTM_PINK,1
218289106,0.5,17.687,4.725,6,24,-67,2412,FTM_PINK,1
218290260,0.5,13.312,4.65,4,24,-70,2412,FTM_PINK,1
218290851,0.5,18.562,5.04,3,24,-71,2412,FTM_PINK,1
218291440,0.5,20.25,5.055,4,24,-68,2412,FTM_PINK,1
218292549,0.5,19.312,3.585,4,24,-69,2412,FTM_PINK,1
218293686,0.5,10.937,7.05,4,24,-71,2412,FTM_PINK,1
218294306,0.5,15.437,7.365,5,24,-69,2412,FTM_PINK,1
218294904,0.5,13.625,6.885,5,24,-69,2412,FTM_PINK,1
218295492,0.5,16.187,6.765,5,24,-28,2412,FTM_PINK,1
218296121,0.5,11.062,4.86,6,24,-71,2412,FTM_PINK,1
218297248,0.5,14.25,5.52,3,24,-70,2412,FTM_PINK,1
218297837,0.5,16.312,5.415,5,24,-70,2412,FTM_PINK,1
218298435,0.5,15.437,8.295,5,24,-68,2412,FTM_PINK,1
218299553,0.5,11.375,5.55,5,24,-44,2412,FTM_PINK,1
218301580,0.5,7.312,1.845,5,24,-68,2412,FTM_PINK,1
218302697,0.5,7.937,1.17,6,24,-68,2412,FTM_PINK,1
218303858,0.5,8.687,4.14,6,24,-69,2412,FTM_PINK,1
218304873,0.5,21.0,0.0,1,24,-67,2412,FTM_PINK,1
218305845,0.5,9.0,5.025,6,24,-69,2412,FTM_PINK,1
218306438,0.5,13.75,5.55,6,24,-70,2412,FTM_PINK,1
218307023,0.5,22.312,0.915,3,24,-69,2412,FTM_PINK,1
218308186,0.5,12.437,6.255,5,24,-70,2412,FTM_PINK,1
218310451,0.5,16.75,6.405,5,24,-71,2412,FTM_PINK,1
218311566,0.5,15.25,5.76,4,24,-76,2412,FTM_PINK,1
218312800,0.5,16.625,3.9,2,24,-71,2412,FTM_PINK,1
218313410,0.5,15.0,0.675,2,24,-74,2412,FTM_PINK,1
218315139,0.5,14.25,4.425,4,24,-55,2412,FTM_PINK,1
218315739,0.5,22.937,0.0,1,24,-74,2412,FTM_PINK,1
218316335,0.5,11.687,3.765,4,24,-77,2412,FTM_PINK,1
